gufi,timestamp,airport,minutes_until_pushback
ENY3798.MIA.CMH.201114.0012.0050.TFM,2020-11-15 00:00:00,KMIA,17
ENY3813.MIA.LEX.201114.0157.0032.TFM,2020-11-15 00:45:00,KMIA,73
ENY3813.MIA.LEX.201114.0157.0032.TFM,2020-11-15 01:30:00,KMIA,28
FDX466.MIA.MEM.201114.1413.0017.TFM,2020-11-15 12:00:00,KMIA,92
FDX619.MIA.MEM.201114.1343.0017.TFM,2020-11-15 11:15:00,KMIA,52
FDX619.MIA.MEM.201114.1343.0017.TFM,2020-11-15 12:00:00,KMIA,7
JTL562.MIA.APF.201114.1247.0040.TFM,2020-11-15 11:15:00,KMIA,124
JTL562.MIA.APF.201114.1247.0040.TFM,2020-11-15 12:00:00,KMIA,79
N490RM.MIA.BKL.201114.2056.0023.TFM,2020-11-15 11:15:00,KMIA,45
RPA4500.MIA.PNS.201114.0222.0072.TFM,2020-11-15 01:30:00,KMIA,47
RPA4500.MIA.PNS.201114.0222.0072.TFM,2020-11-15 02:15:00,KMIA,2
RPA4543.MIA.CHS.201114.0217.0024.TFM,2020-11-15 01:30:00,KMIA,44
RPA4599.MIA.ROC.201114.0058.0047.TFM,2020-11-15 00:00:00,KMIA,55
RPA4599.MIA.ROC.201114.0058.0047.TFM,2020-11-15 00:45:00,KMIA,10
RPA4627.MIA.PIT.201114.0042.0042.TFM,2020-11-15 00:00:00,KMIA,39
RPA4652.MIA.MKE.201114.0232.0017.TFM,2020-11-15 01:30:00,KMIA,55
RPA4652.MIA.MKE.201114.0232.0017.TFM,2020-11-15 02:15:00,KMIA,10
RPA4662.MIA.CVG.201114.0212.0052.TFM,2020-11-15 01:30:00,KMIA,42
RPA4787.MIA.TLH.201114.0217.0023.TFM,2020-11-15 01:30:00,KMIA,46
RPA4787.MIA.TLH.201114.0217.0023.TFM,2020-11-15 02:15:00,KMIA,1
RPA4795.MIA.EYW.201114.0028.0067.TFM,2020-11-15 00:00:00,KMIA,25
RPA4813.MIA.MEM.201114.0212.0018.TFM,2020-11-15 01:30:00,KMIA,40
RPA4815.MIA.ORF.201114.0217.0018.TFM,2020-11-15 01:30:00,KMIA,47
RPA4815.MIA.ORF.201114.0217.0018.TFM,2020-11-15 02:15:00,KMIA,2
RPA4825.MIA.BHM.201114.0207.0031.TFM,2020-11-15 01:30:00,KMIA,33
RPA4834.MIA.MCI.201114.0227.0050.TFM,2020-11-15 01:30:00,KMIA,55
RPA4834.MIA.MCI.201114.0227.0050.TFM,2020-11-15 02:15:00,KMIA,10
RPA4887.MIA.SAV.201114.0222.0051.TFM,2020-11-15 01:30:00,KMIA,45
RPA4977.MIA.AUS.201114.0222.0038.TFM,2020-11-15 01:30:00,KMIA,49
RPA4977.MIA.AUS.201114.0222.0038.TFM,2020-11-15 02:15:00,KMIA,4
RPA4984.MIA.JAX.201114.0232.0033.TFM,2020-11-15 01:30:00,KMIA,62
RPA4984.MIA.JAX.201114.0232.0033.TFM,2020-11-15 02:15:00,KMIA,17
RPA4988.MIA.PWM.201114.0058.0055.TFM,2020-11-15 00:00:00,KMIA,58
RPA4988.MIA.PWM.201114.0058.0055.TFM,2020-11-15 00:45:00,KMIA,13
UAL2074.MIA.IAD.201114.1212.0022.TFM,2020-11-15 11:15:00,KMIA,55
UAL2074.MIA.IAD.201114.1212.0022.TFM,2020-11-15 12:00:00,KMIA,10
UAL2344.MIA.IAH.201114.1157.0027.TFM,2020-11-15 10:30:00,KMIA,86
UAL2344.MIA.IAH.201114.1157.0027.TFM,2020-11-15 11:15:00,KMIA,41
UAL2747.MIA.ORD.201114.0102.0027.TFM,2020-11-15 00:00:00,KMIA,18
UPS1309.MIA.SDF.201114.2054.0004.TFM,2020-11-15 11:15:00,KMIA,29
UPS354.MIA.BOG.201114.1155.0001.TFM,2020-11-15 02:15:00,KMIA,82
UPS354.MIA.BOG.201114.1155.0001.TFM,2020-11-15 03:00:00,KMIA,37
UPS356.MIA.PTY.201114.1240.0002.TFM,2020-11-15 03:00:00,KMIA,46
UPS356.MIA.PTY.201114.1240.0002.TFM,2020-11-15 03:45:00,KMIA,1
UPS362.MIA.GUA.201114.1330.0003.TFM,2020-11-15 03:45:00,KMIA,98
UPS362.MIA.GUA.201114.1330.0003.TFM,2020-11-15 04:30:00,KMIA,53
UPS362.MIA.GUA.201114.1330.0003.TFM,2020-11-15 05:15:00,KMIA,8
UPS401.MIA.SDF.201114.1335.0002.TFM,2020-11-15 03:45:00,KMIA,49
UPS401.MIA.SDF.201114.1335.0002.TFM,2020-11-15 04:30:00,KMIA,4
UPS416.MIA.VCP.201114.2134.0021.TFM,2020-11-15 12:00:00,KMIA,27
