gufi,timestamp,airport,minutes_until_pushback
ENY3478.ORD.CMH.201114.0032.0061.TFM,2020-11-15 00:00:00,KORD,29
ENY3547.ORD.SGF.201114.0047.0040.TFM,2020-11-15 00:00:00,KORD,43
ENY3548.ORD.CWA.201114.0042.0036.TFM,2020-11-15 00:00:00,KORD,40
ENY3570.ORD.DSM.201114.0028.0008.TFM,2020-11-15 00:00:00,KORD,26
ENY3575.ORD.FSD.201114.0042.0038.TFM,2020-11-15 00:00:00,KORD,42
ENY3581.ORD.CVG.201114.0037.0038.TFM,2020-11-15 00:00:00,KORD,33
ENY3649.ORD.ICT.201114.0042.0040.TFM,2020-11-15 00:00:00,KORD,41
ENY3863.ORD.TVC.201114.0037.0042.TFM,2020-11-15 00:00:00,KORD,36
ENY3909.ORD.CMI.201114.0047.0042.TFM,2020-11-15 00:00:00,KORD,41
ENY3924.ORD.GSO.201114.0112.0068.TFM,2020-11-15 00:00:00,KORD,63
ENY3924.ORD.GSO.201114.0112.0068.TFM,2020-11-15 00:45:00,KORD,18
ENY3936.ORD.LSE.201114.0112.0057.TFM,2020-11-15 00:00:00,KORD,62
ENY3936.ORD.LSE.201114.0112.0057.TFM,2020-11-15 00:45:00,KORD,17
ENY4025.ORD.MQT.201114.0032.0030.TFM,2020-11-15 00:00:00,KORD,23
ENY4155.ORD.ORF.201114.0042.0046.TFM,2020-11-15 00:00:00,KORD,44
ENY4249.ORD.ATW.201114.0047.0070.TFM,2020-11-15 00:00:00,KORD,46
ENY4249.ORD.ATW.201114.0047.0070.TFM,2020-11-15 00:45:00,KORD,1
ENY4269.ORD.FAR.201114.0032.0036.TFM,2020-11-15 00:00:00,KORD,29
FDX610.ORD.MEM.201114.1343.0021.TFM,2020-11-15 11:15:00,KORD,79
FDX610.ORD.MEM.201114.1343.0021.TFM,2020-11-15 12:00:00,KORD,34
GJS4411.ORD.MDT.201114.0017.0028.TFM,2020-11-15 00:00:00,KORD,7
GJS4428.ORD.FSD.201114.0027.0054.TFM,2020-11-15 00:00:00,KORD,16
GJS4522.ORD.CLT.201114.0017.0027.TFM,2020-11-15 00:00:00,KORD,6
GJS4614.ORD.CID.201114.0022.0014.TFM,2020-11-15 00:00:00,KORD,9
NKS357.ORD.LAS.201114.1257.0096.TFM,2020-11-15 12:00:00,KORD,55
NKS552.ORD.DEN.201114.0018.0037.TFM,2020-11-15 00:00:00,KORD,16
NKS563.ORD.SAN.201114.1307.0057.TFM,2020-11-15 12:00:00,KORD,66
NKS6.ORD.FLL.201114.1158.0109.TFM,2020-11-15 11:15:00,KORD,45
NKS737.ORD.LAX.201114.0032.0026.TFM,2020-11-15 00:00:00,KORD,32
NKS929.ORD.MCO.201114.1317.0027.TFM,2020-11-15 12:00:00,KORD,77
RPA3461.ORD.CVG.201114.0012.0048.TFM,2020-11-15 00:00:00,KORD,7
RPA3463.ORD.ICT.201114.0032.0038.TFM,2020-11-15 00:00:00,KORD,25
RPA3470.ORD.FAR.201114.0028.0018.TFM,2020-11-15 00:00:00,KORD,20
RPA3482.ORD.IND.201114.0007.0021.TFM,2020-11-15 00:00:00,KORD,7
RPA3494.ORD.SDF.201114.0012.0034.TFM,2020-11-15 00:00:00,KORD,8
RPA3613.ORD.CMH.201114.0002.0065.TFM,2020-11-15 00:00:00,KORD,1
RPA4530.ORD.MSP.201114.0047.0036.TFM,2020-11-15 00:00:00,KORD,45
RPA4532.ORD.ATL.201114.0037.0062.TFM,2020-11-15 00:00:00,KORD,36
RPA4564.ORD.PVD.201114.0028.0009.TFM,2020-11-15 00:00:00,KORD,26
RPA4718.ORD.RDU.201114.0037.0068.TFM,2020-11-15 00:00:00,KORD,34
RPA4722.ORD.BUF.201114.0052.0028.TFM,2020-11-15 00:00:00,KORD,44
RPA4728.ORD.IND.201114.0042.0037.TFM,2020-11-15 00:00:00,KORD,58
RPA4728.ORD.IND.201114.0042.0037.TFM,2020-11-15 00:45:00,KORD,13
RPA4738.ORD.CLE.201114.0028.0046.TFM,2020-11-15 00:00:00,KORD,24
RPA4750.ORD.EWR.201114.0037.0061.TFM,2020-11-15 00:00:00,KORD,31
RPA4805.ORD.IAH.201114.0037.0065.TFM,2020-11-15 00:00:00,KORD,29
RPA4822.ORD.BDL.201114.0032.0029.TFM,2020-11-15 00:00:00,KORD,32
SKW2975.ORD.BWI.201114.0043.0018.TFM,2020-11-15 00:00:00,KORD,142
SKW2975.ORD.BWI.201114.0043.0018.TFM,2020-11-15 00:45:00,KORD,97
SKW2975.ORD.BWI.201114.0043.0018.TFM,2020-11-15 01:30:00,KORD,52
SKW2975.ORD.BWI.201114.0043.0018.TFM,2020-11-15 02:15:00,KORD,7
SKW3004.ORD.MHT.201114.0032.0028.TFM,2020-11-15 00:00:00,KORD,28
SKW3007.ORD.SLC.201114.0037.0064.TFM,2020-11-15 00:00:00,KORD,33
SKW3089.ORD.DTW.201114.0028.0054.TFM,2020-11-15 00:00:00,KORD,42
SKW3120.ORD.OMA.201114.0047.0017.TFM,2020-11-15 00:00:00,KORD,44
SKW3227.ORD.BNA.201114.0037.0071.TFM,2020-11-15 00:00:00,KORD,33
SKW3236.ORD.YYZ.201114.0028.0043.TFM,2020-11-15 00:00:00,KORD,24
SKW3273.ORD.MKE.201114.0052.0036.TFM,2020-11-15 00:00:00,KORD,46
SKW3273.ORD.MKE.201114.0052.0036.TFM,2020-11-15 00:45:00,KORD,1
SKW3299.ORD.FWA.201114.0028.0062.TFM,2020-11-15 00:00:00,KORD,34
SKW3740.ORD.DTW.201114.1302.0080.TFM,2020-11-15 12:00:00,KORD,62
SKW5074.ORD.RST.201114.0158.0029.TFM,2020-11-15 00:45:00,KORD,62
SKW5074.ORD.RST.201114.0158.0029.TFM,2020-11-15 01:30:00,KORD,17
SKW5082.ORD.CMX.201114.0152.0068.TFM,2020-11-15 00:45:00,KORD,62
SKW5082.ORD.CMX.201114.0152.0068.TFM,2020-11-15 01:30:00,KORD,17
SKW5088.ORD.DEC.201114.0012.0045.TFM,2020-11-15 00:00:00,KORD,8
SKW5091.ORD.PAH.201114.0158.0041.TFM,2020-11-15 00:45:00,KORD,65
SKW5091.ORD.PAH.201114.0158.0041.TFM,2020-11-15 01:30:00,KORD,20
SKW5125.ORD.CGI.201114.0152.0071.TFM,2020-11-15 00:45:00,KORD,60
SKW5125.ORD.CGI.201114.0152.0071.TFM,2020-11-15 01:30:00,KORD,15
SKW5143.ORD.EAU.201114.0158.0025.TFM,2020-11-15 00:45:00,KORD,58
SKW5143.ORD.EAU.201114.0158.0025.TFM,2020-11-15 01:30:00,KORD,13
SKW5271.ORD.OMA.201114.0012.0039.TFM,2020-11-15 00:00:00,KORD,8
SKW5489.ORD.ATL.201114.1257.0055.TFM,2020-11-15 12:00:00,KORD,57
SKW5556.ORD.SBN.201114.0007.0030.TFM,2020-11-15 00:00:00,KORD,6
SKW5685.ORD.BOI.201114.0032.0017.TFM,2020-11-15 00:00:00,KORD,28
SKW5761.ORD.COS.201114.0022.0022.TFM,2020-11-15 00:00:00,KORD,23
UAL140.ORD.TLV.201114.0042.0023.TFM,2020-11-15 00:00:00,KORD,43
UAL1598.ORD.IAH.201114.0003.0012.TFM,2020-11-15 00:00:00,KORD,2
UAL1608.ORD.SFO.201114.0132.0032.TFM,2020-11-15 00:45:00,KORD,74
UAL1608.ORD.SFO.201114.0132.0032.TFM,2020-11-15 01:30:00,KORD,29
UAL1656.ORD.CUN.201114.1257.0291.TFM,2020-11-15 12:00:00,KORD,61
UAL1754.ORD.IAH.201114.1158.0068.TFM,2020-11-15 11:15:00,KORD,40
UAL1806.ORD.SJU.201114.0032.0015.TFM,2020-11-15 00:00:00,KORD,33
UAL1872.ORD.IAH.201114.0147.0019.TFM,2020-11-15 00:45:00,KORD,99
UAL1872.ORD.IAH.201114.0147.0019.TFM,2020-11-15 01:30:00,KORD,54
UAL1872.ORD.IAH.201114.0147.0019.TFM,2020-11-15 02:15:00,KORD,9
UAL1934.ORD.LAX.201114.0142.0021.TFM,2020-11-15 00:45:00,KORD,45
UAL2058.ORD.IAD.201114.0032.0012.TFM,2020-11-15 00:00:00,KORD,30
UAL2110.ORD.SFO.201113.2347.0085.TFM,2020-11-15 00:00:00,KORD,5
UAL2166.ORD.SFO.201114.1257.0230.TFM,2020-11-15 12:00:00,KORD,59
UAL2202.ORD.EWR.201114.0202.0009.TFM,2020-11-15 00:45:00,KORD,70
UAL2202.ORD.EWR.201114.0202.0009.TFM,2020-11-15 01:30:00,KORD,25
UAL2230.ORD.DFW.201114.0012.0028.TFM,2020-11-15 00:00:00,KORD,4
UAL2329.ORD.EWR.201114.0027.0059.TFM,2020-11-15 00:00:00,KORD,25
UAL2391.ORD.LAS.201114.0017.0022.TFM,2020-11-15 00:00:00,KORD,15
UAL2467.ORD.MSP.201114.0027.0062.TFM,2020-11-15 00:00:00,KORD,35
UAL2485.ORD.DEN.201114.0137.0064.TFM,2020-11-15 00:45:00,KORD,46
UAL2485.ORD.DEN.201114.0137.0064.TFM,2020-11-15 01:30:00,KORD,1
UAL278.ORD.AUS.201114.0027.0057.TFM,2020-11-15 00:00:00,KORD,26
UAL2782.ORD.ZRH.201114.0112.0028.TFM,2020-11-15 00:00:00,KORD,124
UAL2782.ORD.ZRH.201114.0112.0028.TFM,2020-11-15 00:45:00,KORD,79
UAL2782.ORD.ZRH.201114.0112.0028.TFM,2020-11-15 01:30:00,KORD,34
UAL2784.ORD.GRU.201114.0442.0022.TFM,2020-11-15 03:45:00,KORD,47
UAL2784.ORD.GRU.201114.0442.0022.TFM,2020-11-15 04:30:00,KORD,2
UAL2786.ORD.CDG.201114.0157.0022.TFM,2020-11-15 00:45:00,KORD,90
UAL2786.ORD.CDG.201114.0157.0022.TFM,2020-11-15 01:30:00,KORD,45
UAL2822.ORD.NRT.201114.1227.0135.TFM,2020-11-15 11:15:00,KORD,54
UAL2822.ORD.NRT.201114.1227.0135.TFM,2020-11-15 12:00:00,KORD,9
UAL2824.ORD.NRT.201114.1157.0035.TFM,2020-11-15 11:15:00,KORD,28
UAL2829.ORD.NRT.201114.1102.0038.TFM,2020-11-15 10:30:00,KORD,44
UAL285.ORD.DEN.201114.1257.0214.TFM,2020-11-15 12:00:00,KORD,52
UAL292.ORD.IAD.201114.1257.0222.TFM,2020-11-15 12:00:00,KORD,50
UAL445.ORD.PHX.201114.0002.0019.TFM,2020-11-15 00:00:00,KORD,3
UAL453.ORD.SMF.201114.0012.0024.TFM,2020-11-15 00:00:00,KORD,20
UAL656.ORD.BOS.201114.0027.0061.TFM,2020-11-15 00:00:00,KORD,19
UAL907.ORD.FRA.201114.0022.0025.TFM,2020-11-15 00:00:00,KORD,25
UAL931.ORD.LHR.201114.0017.0018.TFM,2020-11-15 00:00:00,KORD,12
UAL972.ORD.BRU.201114.0002.0024.TFM,2020-11-15 00:00:00,KORD,4
