gufi,timestamp,airport,minutes_until_pushback
DAL1154.ATL.DTW.201114.1327.0145.TFM,2020-11-15 12:00:00,KATL,86
DAL1156.ATL.VPS.201114.0058.0056.TFM,2020-11-15 00:00:00,KATL,53
DAL1156.ATL.VPS.201114.0058.0056.TFM,2020-11-15 00:45:00,KATL,8
DAL1208.ATL.SAT.201114.0117.0041.TFM,2020-11-15 00:00:00,KATL,90
DAL1208.ATL.SAT.201114.0117.0041.TFM,2020-11-15 00:45:00,KATL,45
DAL1220.ATL.AUS.201114.1322.0057.TFM,2020-11-15 12:00:00,KATL,80
DAL1223.ATL.OMA.201114.0158.0010.TFM,2020-11-15 00:45:00,KATL,55
DAL1223.ATL.OMA.201114.0158.0010.TFM,2020-11-15 01:30:00,KATL,10
DAL1226.ATL.DFW.201114.0202.0036.TFM,2020-11-15 00:45:00,KATL,76
DAL1226.ATL.DFW.201114.0202.0036.TFM,2020-11-15 01:30:00,KATL,31
DAL1230.ATL.AUS.201114.0202.0042.TFM,2020-11-15 00:45:00,KATL,76
DAL1230.ATL.AUS.201114.0202.0042.TFM,2020-11-15 01:30:00,KATL,31
DAL1235.ATL.BDL.201114.0207.0054.TFM,2020-11-15 00:45:00,KATL,75
DAL1235.ATL.BDL.201114.0207.0054.TFM,2020-11-15 01:30:00,KATL,30
DAL1244.ATL.DFW.201114.1307.0020.TFM,2020-11-15 12:00:00,KATL,67
DAL1269.ATL.MIA.201114.0137.0014.TFM,2020-11-15 00:45:00,KATL,47
DAL1269.ATL.MIA.201114.0137.0014.TFM,2020-11-15 01:30:00,KATL,2
DAL1271.ATL.IAH.201114.0158.0016.TFM,2020-11-15 00:45:00,KATL,67
DAL1271.ATL.IAH.201114.0158.0016.TFM,2020-11-15 01:30:00,KATL,22
DAL1274.ATL.OKC.201114.0202.0041.TFM,2020-11-15 00:45:00,KATL,67
DAL1274.ATL.OKC.201114.0202.0041.TFM,2020-11-15 01:30:00,KATL,22
DAL1277.ATL.DAL.201114.0152.0033.TFM,2020-11-15 00:45:00,KATL,67
DAL1277.ATL.DAL.201114.0152.0033.TFM,2020-11-15 01:30:00,KATL,22
DAL1290.ATL.MCI.201114.0202.0032.TFM,2020-11-15 00:45:00,KATL,69
DAL1290.ATL.MCI.201114.0202.0032.TFM,2020-11-15 01:30:00,KATL,24
DAL1293.ATL.TPA.201114.0122.0040.TFM,2020-11-15 00:00:00,KATL,83
DAL1293.ATL.TPA.201114.0122.0040.TFM,2020-11-15 00:45:00,KATL,38
DAL1304.ATL.IAH.201114.1322.0056.TFM,2020-11-15 12:00:00,KATL,82
DAL1306.ATL.MCI.201114.1312.0054.TFM,2020-11-15 12:00:00,KATL,66
DAL1307.ATL.EWR.201114.0257.0069.TFM,2020-11-15 02:15:00,KATL,35
DAL1308.ATL.JAX.201114.0152.0059.TFM,2020-11-15 00:45:00,KATL,71
DAL1308.ATL.JAX.201114.0152.0059.TFM,2020-11-15 01:30:00,KATL,26
DAL1318.ATL.PHL.201114.1307.0060.TFM,2020-11-15 12:00:00,KATL,69
DAL1319.ATL.ORD.201114.0058.0051.TFM,2020-11-15 00:00:00,KATL,59
DAL1319.ATL.ORD.201114.0058.0051.TFM,2020-11-15 00:45:00,KATL,14
DAL1320.ATL.HOU.201114.1302.0041.TFM,2020-11-15 12:00:00,KATL,61
DAL1322.ATL.HOU.201114.0152.0037.TFM,2020-11-15 00:45:00,KATL,66
DAL1322.ATL.HOU.201114.0152.0037.TFM,2020-11-15 01:30:00,KATL,21
DAL1334.ATL.PHL.201114.0252.0052.TFM,2020-11-15 01:30:00,KATL,81
DAL1334.ATL.PHL.201114.0252.0052.TFM,2020-11-15 02:15:00,KATL,36
DAL1335.ATL.MKE.201114.0222.0054.TFM,2020-11-15 01:30:00,KATL,54
DAL1335.ATL.MKE.201114.0222.0054.TFM,2020-11-15 02:15:00,KATL,9
DAL1337.ATL.PBI.201114.1312.0080.TFM,2020-11-15 12:00:00,KATL,72
DAL1339.ATL.MKE.201114.0023.0027.TFM,2020-11-15 00:00:00,KATL,118
DAL1339.ATL.MKE.201114.0023.0027.TFM,2020-11-15 00:45:00,KATL,73
DAL1339.ATL.MKE.201114.0023.0027.TFM,2020-11-15 01:30:00,KATL,28
DAL1351.ATL.TUL.201114.0158.0017.TFM,2020-11-15 00:45:00,KATL,62
DAL1351.ATL.TUL.201114.0158.0017.TFM,2020-11-15 01:30:00,KATL,17
DAL1374.ATL.ORD.201114.0337.0018.TFM,2020-11-15 02:15:00,KATL,77
DAL1374.ATL.ORD.201114.0337.0018.TFM,2020-11-15 03:00:00,KATL,32
DAL1383.ATL.MIA.201114.1302.0039.TFM,2020-11-15 12:00:00,KATL,64
DAL1395.ATL.MDW.201114.0202.0043.TFM,2020-11-15 00:45:00,KATL,74
DAL1395.ATL.MDW.201114.0202.0043.TFM,2020-11-15 01:30:00,KATL,29
DAL1396.ATL.SRQ.201114.1312.0061.TFM,2020-11-15 12:00:00,KATL,73
DAL1403.ATL.FLL.201114.0058.0027.TFM,2020-11-15 00:00:00,KATL,84
DAL1403.ATL.FLL.201114.0058.0027.TFM,2020-11-15 00:45:00,KATL,39
DAL1404.ATL.FLL.201114.1302.0035.TFM,2020-11-15 12:00:00,KATL,62
DAL1411.ATL.BWI.201114.1307.0039.TFM,2020-11-15 12:00:00,KATL,68
DAL1413.ATL.GRR.201114.0207.0041.TFM,2020-11-15 01:30:00,KATL,27
DAL1415.ATL.FLL.201114.0252.0053.TFM,2020-11-15 01:30:00,KATL,85
DAL1415.ATL.FLL.201114.0252.0053.TFM,2020-11-15 02:15:00,KATL,40
DAL1422.ATL.MIA.201114.0317.0018.TFM,2020-11-15 02:15:00,KATL,63
DAL1422.ATL.MIA.201114.0317.0018.TFM,2020-11-15 03:00:00,KATL,18
DAL1425.ATL.PBI.201114.0152.0062.TFM,2020-11-15 00:45:00,KATL,65
DAL1425.ATL.PBI.201114.0152.0062.TFM,2020-11-15 01:30:00,KATL,20
DAL1433.ATL.BWI.201114.0158.0013.TFM,2020-11-15 00:45:00,KATL,69
DAL1433.ATL.BWI.201114.0158.0013.TFM,2020-11-15 01:30:00,KATL,24
DAL1435.ATL.ORF.201114.1302.0047.TFM,2020-11-15 12:00:00,KATL,60
DAL1446.ATL.IAD.201114.1322.0047.TFM,2020-11-15 12:00:00,KATL,77
DAL1447.ATL.CLE.201114.0202.0025.TFM,2020-11-15 00:45:00,KATL,68
DAL1447.ATL.CLE.201114.0202.0025.TFM,2020-11-15 01:30:00,KATL,23
DAL1448.ATL.PIT.201114.1307.0023.TFM,2020-11-15 12:00:00,KATL,63
DAL1459.ATL.CLE.201114.1312.0020.TFM,2020-11-15 12:00:00,KATL,72
DAL1471.ATL.IAD.201114.0257.0081.TFM,2020-11-15 02:15:00,KATL,32
DAL1481.ATL.PIT.201114.0152.0025.TFM,2020-11-15 00:45:00,KATL,56
DAL1481.ATL.PIT.201114.0152.0025.TFM,2020-11-15 01:30:00,KATL,11
DAL1486.ATL.STL.201114.0247.0013.TFM,2020-11-15 01:30:00,KATL,75
DAL1486.ATL.STL.201114.0247.0013.TFM,2020-11-15 02:15:00,KATL,30
DAL1492.ATL.MCO.201114.1207.0044.TFM,2020-11-15 11:15:00,KATL,51
DAL1492.ATL.MCO.201114.1207.0044.TFM,2020-11-15 12:00:00,KATL,6
DAL1493.ATL.ORF.201114.0053.0009.TFM,2020-11-15 00:00:00,KATL,43
DAL1494.ATL.STL.201113.2322.0075.TFM,2020-11-15 00:00:00,KATL,4
DAL1502.ATL.RSW.201114.0202.0037.TFM,2020-11-15 00:45:00,KATL,67
DAL1502.ATL.RSW.201114.0202.0037.TFM,2020-11-15 01:30:00,KATL,22
DAL1508.ATL.RIC.201114.1317.0052.TFM,2020-11-15 12:00:00,KATL,73
DAL1512.ATL.ORF.201114.0257.0077.TFM,2020-11-15 02:15:00,KATL,37
DAL1516.ATL.CMH.201114.0207.0052.TFM,2020-11-15 00:45:00,KATL,99
DAL1516.ATL.CMH.201114.0207.0052.TFM,2020-11-15 01:30:00,KATL,54
DAL1516.ATL.CMH.201114.0207.0052.TFM,2020-11-15 02:15:00,KATL,9
DAL1517.ATL.RIC.201114.0317.0022.TFM,2020-11-15 02:15:00,KATL,55
DAL1517.ATL.RIC.201114.0317.0022.TFM,2020-11-15 03:00:00,KATL,10
DAL1518.ATL.CMH.201114.1312.0030.TFM,2020-11-15 12:00:00,KATL,69
DAL1524.ATL.MSY.201114.0058.0005.TFM,2020-11-15 00:00:00,KATL,55
DAL1524.ATL.MSY.201114.0058.0005.TFM,2020-11-15 00:45:00,KATL,10
DAL1543.ATL.DEN.201114.0023.0029.TFM,2020-11-15 00:00:00,KATL,20
DAL1548.ATL.MSY.201114.0332.0012.TFM,2020-11-15 02:15:00,KATL,73
DAL1548.ATL.MSY.201114.0332.0012.TFM,2020-11-15 03:00:00,KATL,28
DAL1550.ATL.CMH.201114.0037.0056.TFM,2020-11-15 00:00:00,KATL,39
DAL1555.ATL.MCO.201114.0058.0018.TFM,2020-11-15 00:00:00,KATL,56
DAL1555.ATL.MCO.201114.0058.0018.TFM,2020-11-15 00:45:00,KATL,11
DAL1563.ATL.IND.201114.1317.0045.TFM,2020-11-15 12:00:00,KATL,73
DAL1565.ATL.SRQ.201114.0152.0038.TFM,2020-11-15 00:45:00,KATL,61
DAL1565.ATL.SRQ.201114.0152.0038.TFM,2020-11-15 01:30:00,KATL,16
DAL1571.ATL.TPA.201114.1312.0022.TFM,2020-11-15 12:00:00,KATL,74
DAL1592.ATL.MLB.201114.0232.0055.TFM,2020-11-15 01:30:00,KATL,61
DAL1592.ATL.MLB.201114.0232.0055.TFM,2020-11-15 02:15:00,KATL,16
DAL1597.ATL.IND.201114.0158.0012.TFM,2020-11-15 00:45:00,KATL,72
DAL1597.ATL.IND.201114.0158.0012.TFM,2020-11-15 01:30:00,KATL,27
DAL1603.ATL.RDU.201114.0132.0055.TFM,2020-11-15 00:00:00,KATL,87
DAL1603.ATL.RDU.201114.0132.0055.TFM,2020-11-15 00:45:00,KATL,42
DAL1605.ATL.TPA.201114.0317.0011.TFM,2020-11-15 02:15:00,KATL,60
DAL1605.ATL.TPA.201114.0317.0011.TFM,2020-11-15 03:00:00,KATL,15
DAL1607.ATL.MCO.201114.0327.0031.TFM,2020-11-15 02:15:00,KATL,135
DAL1607.ATL.MCO.201114.0327.0031.TFM,2020-11-15 03:00:00,KATL,90
DAL1607.ATL.MCO.201114.0327.0031.TFM,2020-11-15 03:45:00,KATL,45
DAL1608.ATL.RDU.201114.0332.0008.TFM,2020-11-15 02:15:00,KATL,76
DAL1608.ATL.RDU.201114.0332.0008.TFM,2020-11-15 03:00:00,KATL,31
DAL1613.ATL.RDU.201114.1307.0043.TFM,2020-11-15 12:00:00,KATL,62
DAL1617.ATL.CVG.201114.1302.0044.TFM,2020-11-15 12:00:00,KATL,66
DAL1620.ATL.CVG.201114.0252.0057.TFM,2020-11-15 01:30:00,KATL,78
DAL1620.ATL.CVG.201114.0252.0057.TFM,2020-11-15 02:15:00,KATL,33
DAL1633.ATL.DAB.201114.0158.0014.TFM,2020-11-15 00:45:00,KATL,68
DAL1633.ATL.DAB.201114.0158.0014.TFM,2020-11-15 01:30:00,KATL,23
DAL1637.ATL.SDF.201114.0257.0075.TFM,2020-11-15 02:15:00,KATL,30
DAL1650.ATL.MEM.201114.0332.0022.TFM,2020-11-15 02:15:00,KATL,70
DAL1650.ATL.MEM.201114.0332.0022.TFM,2020-11-15 03:00:00,KATL,25
DAL1651.ATL.MEM.201114.0032.0047.TFM,2020-11-15 00:00:00,KATL,29
DAL1662.ATL.GSO.201114.0058.0015.TFM,2020-11-15 00:00:00,KATL,57
DAL1662.ATL.GSO.201114.0058.0015.TFM,2020-11-15 00:45:00,KATL,12
DAL1663.ATL.RSW.201114.1307.0047.TFM,2020-11-15 12:00:00,KATL,68
DAL1666.ATL.CHS.201114.1312.0026.TFM,2020-11-15 12:00:00,KATL,69
DAL1674.ATL.GSO.201114.0332.0018.TFM,2020-11-15 02:15:00,KATL,70
DAL1674.ATL.GSO.201114.0332.0018.TFM,2020-11-15 03:00:00,KATL,25
DAL1678.ATL.CLT.201114.0043.0021.TFM,2020-11-15 00:00:00,KATL,40
DAL1680.ATL.CLT.201114.1307.0026.TFM,2020-11-15 12:00:00,KATL,63
DAL1682.ATL.JAX.201114.1307.0028.TFM,2020-11-15 12:00:00,KATL,65
DAL1686.ATL.SAT.201114.1312.0015.TFM,2020-11-15 12:00:00,KATL,71
DAL1691.ATL.PNS.201114.0053.0008.TFM,2020-11-15 00:00:00,KATL,51
DAL1691.ATL.PNS.201114.0053.0008.TFM,2020-11-15 00:45:00,KATL,6
DAL1693.ATL.PNS.201114.0212.0036.TFM,2020-11-15 01:30:00,KATL,43
DAL1694.ATL.JAX.201114.0312.0020.TFM,2020-11-15 02:15:00,KATL,68
DAL1694.ATL.JAX.201114.0312.0020.TFM,2020-11-15 03:00:00,KATL,23
DAL1701.ATL.JAX.201114.0023.0031.TFM,2020-11-15 00:00:00,KATL,95
DAL1701.ATL.JAX.201114.0023.0031.TFM,2020-11-15 00:45:00,KATL,50
DAL1701.ATL.JAX.201114.0023.0031.TFM,2020-11-15 01:30:00,KATL,5
DAL1707.ATL.GSP.201114.1317.0053.TFM,2020-11-15 12:00:00,KATL,77
DAL1711.ATL.CHS.201114.0257.0078.TFM,2020-11-15 01:30:00,KATL,108
DAL1711.ATL.CHS.201114.0257.0078.TFM,2020-11-15 02:15:00,KATL,63
DAL1711.ATL.CHS.201114.0257.0078.TFM,2020-11-15 03:00:00,KATL,18
DAL1716.ATL.VPS.201114.0317.0024.TFM,2020-11-15 02:15:00,KATL,58
DAL1716.ATL.VPS.201114.0317.0024.TFM,2020-11-15 03:00:00,KATL,13
DAL1726.ATL.CLT.201114.0302.0017.TFM,2020-11-15 01:30:00,KATL,89
DAL1726.ATL.CLT.201114.0302.0017.TFM,2020-11-15 02:15:00,KATL,44
DAL1727.ATL.ECP.201114.0013.0004.TFM,2020-11-15 00:00:00,KATL,10
DAL1735.ATL.SAV.201114.1317.0077.TFM,2020-11-15 12:00:00,KATL,73
DAL1739.ATL.BNA.201114.0152.0048.TFM,2020-11-15 00:45:00,KATL,59
DAL1739.ATL.BNA.201114.0152.0048.TFM,2020-11-15 01:30:00,KATL,14
DAL1743.ATL.BNA.201114.0332.0010.TFM,2020-11-15 02:15:00,KATL,78
DAL1743.ATL.BNA.201114.0332.0010.TFM,2020-11-15 03:00:00,KATL,33
DAL1744.ATL.CHS.201114.0043.0016.TFM,2020-11-15 00:00:00,KATL,33
DAL1755.ATL.BHM.201114.0142.0057.TFM,2020-11-15 00:45:00,KATL,47
DAL1755.ATL.BHM.201114.0142.0057.TFM,2020-11-15 01:30:00,KATL,2
DAL1758.ATL.SAV.201114.0132.0067.TFM,2020-11-15 00:00:00,KATL,87
DAL1758.ATL.SAV.201114.0132.0067.TFM,2020-11-15 00:45:00,KATL,42
DAL1762.ATL.SAV.201114.0317.0012.TFM,2020-11-15 02:15:00,KATL,57
DAL1762.ATL.SAV.201114.0317.0012.TFM,2020-11-15 03:00:00,KATL,12
DAL1763.ATL.TLH.201114.0158.0001.TFM,2020-11-15 00:45:00,KATL,65
DAL1763.ATL.TLH.201114.0158.0001.TFM,2020-11-15 01:30:00,KATL,20
DAL1775.ATL.CAE.201114.0013.0011.TFM,2020-11-15 00:00:00,KATL,10
DAL1776.ATL.BHM.201114.0317.0015.TFM,2020-11-15 02:15:00,KATL,55
DAL1776.ATL.BHM.201114.0317.0015.TFM,2020-11-15 03:00:00,KATL,10
DAL1777.ATL.GSP.201114.0058.0011.TFM,2020-11-15 00:00:00,KATL,53
DAL1777.ATL.GSP.201114.0058.0011.TFM,2020-11-15 00:45:00,KATL,8
DAL1785.ATL.GSP.201114.0307.0041.TFM,2020-11-15 02:15:00,KATL,43
DAL1789.ATL.CHA.201114.0007.0044.TFM,2020-11-15 00:00:00,KATL,5
DAL1990.ATL.PBI.201114.0013.0021.TFM,2020-11-15 00:00:00,KATL,9
DAL2010.ATL.LIT.201114.0148.0006.TFM,2020-11-15 00:45:00,KATL,62
DAL2010.ATL.LIT.201114.0148.0006.TFM,2020-11-15 01:30:00,KATL,17
DAL2052.ATL.ECP.201114.0307.0030.TFM,2020-11-15 02:15:00,KATL,47
DAL2052.ATL.ECP.201114.0307.0030.TFM,2020-11-15 03:00:00,KATL,2
DAL2082.ATL.CAE.201114.0252.0067.TFM,2020-11-15 01:30:00,KATL,72
DAL2082.ATL.CAE.201114.0252.0067.TFM,2020-11-15 02:15:00,KATL,27
DAL2224.ATL.PHL.201114.0037.0045.TFM,2020-11-15 00:00:00,KATL,36
DAL2574.ATL.TPA.201114.1157.0127.TFM,2020-11-15 11:15:00,KATL,41
DAL2685.ATL.LGA.201114.1312.0031.TFM,2020-11-15 12:00:00,KATL,71
DAL30.ATL.LHR.201114.0032.0048.TFM,2020-11-15 00:00:00,KATL,32
DAL337.ATL.SEA.201114.0158.0008.TFM,2020-11-15 00:45:00,KATL,63
DAL337.ATL.SEA.201114.0158.0008.TFM,2020-11-15 01:30:00,KATL,18
DAL340.ATL.SEA.201114.0037.0049.TFM,2020-11-15 00:00:00,KATL,34
DAL345.ATL.LAX.201114.1302.0084.TFM,2020-11-15 12:00:00,KATL,64
DAL351.ATL.LAX.201114.0148.0001.TFM,2020-11-15 00:45:00,KATL,82
DAL351.ATL.LAX.201114.0148.0001.TFM,2020-11-15 01:30:00,KATL,37
DAL360.ATL.LAX.201114.0337.0015.TFM,2020-11-15 02:15:00,KATL,81
DAL360.ATL.LAX.201114.0337.0015.TFM,2020-11-15 03:00:00,KATL,36
DAL368.ATL.LAX.201114.1158.0018.TFM,2020-11-15 10:30:00,KATL,88
DAL368.ATL.LAX.201114.1158.0018.TFM,2020-11-15 11:15:00,KATL,43
DAL404.ATL.BOS.201114.0222.0050.TFM,2020-11-15 01:30:00,KATL,52
DAL404.ATL.BOS.201114.0222.0050.TFM,2020-11-15 02:15:00,KATL,7
DAL413.ATL.BOS.201114.0047.0054.TFM,2020-11-15 00:00:00,KATL,46
DAL413.ATL.BOS.201114.0047.0054.TFM,2020-11-15 00:45:00,KATL,1
DAL415.ATL.BOS.201114.1302.0073.TFM,2020-11-15 12:00:00,KATL,61
DAL426.ATL.JFK.201114.0252.0063.TFM,2020-11-15 01:30:00,KATL,107
DAL426.ATL.JFK.201114.0252.0063.TFM,2020-11-15 02:15:00,KATL,62
DAL426.ATL.JFK.201114.0252.0063.TFM,2020-11-15 03:00:00,KATL,17
DAL432.ATL.DCA.201114.1307.0018.TFM,2020-11-15 12:00:00,KATL,63
DAL435.ATL.LGA.201114.0202.0004.TFM,2020-11-15 00:45:00,KATL,76
DAL435.ATL.LGA.201114.0202.0004.TFM,2020-11-15 01:30:00,KATL,31
DAL456.ATL.DCA.201114.0137.0025.TFM,2020-11-15 00:45:00,KATL,52
DAL456.ATL.DCA.201114.0137.0025.TFM,2020-11-15 01:30:00,KATL,7
DAL658.ATL.ELP.201114.0013.0017.TFM,2020-11-15 00:00:00,KATL,10
DAL694.ATL.CVG.201114.0148.0011.TFM,2020-11-15 00:45:00,KATL,62
DAL694.ATL.CVG.201114.0148.0011.TFM,2020-11-15 01:30:00,KATL,17
DAL710.ATL.SFO.201114.0132.0051.TFM,2020-11-15 00:45:00,KATL,42
DAL711.ATL.PDX.201114.0132.0052.TFM,2020-11-15 00:45:00,KATL,70
DAL711.ATL.PDX.201114.0132.0052.TFM,2020-11-15 01:30:00,KATL,25
DAL715.ATL.SFO.201114.1307.0021.TFM,2020-11-15 12:00:00,KATL,66
DAL74.ATL.AMS.201114.0132.0019.TFM,2020-11-15 00:45:00,KATL,54
DAL74.ATL.AMS.201114.0132.0019.TFM,2020-11-15 01:30:00,KATL,9
DAL756.ATL.FLL.201114.1157.0122.TFM,2020-11-15 11:15:00,KATL,144
DAL756.ATL.FLL.201114.1157.0122.TFM,2020-11-15 12:00:00,KATL,99
DAL793.ATL.SAN.201114.0013.0005.TFM,2020-11-15 00:00:00,KATL,91
DAL793.ATL.SAN.201114.0013.0005.TFM,2020-11-15 00:45:00,KATL,46
DAL793.ATL.SAN.201114.0013.0005.TFM,2020-11-15 01:30:00,KATL,1
DAL814.ATL.LAS.201113.2242.0129.TFM,2020-11-15 00:00:00,KATL,18
DAL819.ATL.LAS.201114.0207.0048.TFM,2020-11-15 01:30:00,KATL,25
DAL822.ATL.LAS.201114.0042.0052.TFM,2020-11-15 00:00:00,KATL,40
DAL848.ATL.SLC.201114.0107.0047.TFM,2020-11-15 00:00:00,KATL,94
DAL848.ATL.SLC.201114.0107.0047.TFM,2020-11-15 00:45:00,KATL,49
DAL848.ATL.SLC.201114.0107.0047.TFM,2020-11-15 01:30:00,KATL,4
DAL849.ATL.SLC.201114.1302.0064.TFM,2020-11-15 12:00:00,KATL,110
DAL851.ATL.SLC.201114.1157.0117.TFM,2020-11-15 11:15:00,KATL,37
DAL869.ATL.PHX.201114.0047.0069.TFM,2020-11-15 00:00:00,KATL,47
DAL869.ATL.PHX.201114.0047.0069.TFM,2020-11-15 00:45:00,KATL,2
DAL913.ATL.SLC.201114.0257.0061.TFM,2020-11-15 01:30:00,KATL,84
DAL913.ATL.SLC.201114.0257.0061.TFM,2020-11-15 02:15:00,KATL,39
DAL968.ATL.DEN.201114.0257.0035.TFM,2020-11-15 01:30:00,KATL,76
DAL968.ATL.DEN.201114.0257.0035.TFM,2020-11-15 02:15:00,KATL,31
EDV4638.ATL.GPT.201114.0137.0015.TFM,2020-11-15 00:45:00,KATL,46
EDV4638.ATL.GPT.201114.0137.0015.TFM,2020-11-15 01:30:00,KATL,1
EDV4697.ATL.BMI.201114.0023.0016.TFM,2020-11-15 00:00:00,KATL,17
EDV4701.ATL.HSV.201114.1317.0076.TFM,2020-11-15 12:00:00,KATL,75
EDV4707.ATL.AVL.201114.0252.0010.TFM,2020-11-15 01:30:00,KATL,76
EDV4707.ATL.AVL.201114.0252.0010.TFM,2020-11-15 02:15:00,KATL,31
EDV4712.ATL.TYS.201114.0152.0024.TFM,2020-11-15 00:45:00,KATL,67
EDV4712.ATL.TYS.201114.0152.0024.TFM,2020-11-15 01:30:00,KATL,22
EDV4719.ATL.MOB.201114.0147.0055.TFM,2020-11-15 00:45:00,KATL,54
EDV4719.ATL.MOB.201114.0147.0055.TFM,2020-11-15 01:30:00,KATL,9
EDV4726.ATL.OAJ.201114.0252.0022.TFM,2020-11-15 01:30:00,KATL,80
EDV4726.ATL.OAJ.201114.0252.0022.TFM,2020-11-15 02:15:00,KATL,35
EDV4760.ATL.MLU.201114.0137.0032.TFM,2020-11-15 00:45:00,KATL,45
EDV4778.ATL.DSM.201114.0132.0018.TFM,2020-11-15 00:00:00,KATL,91
EDV4778.ATL.DSM.201114.0132.0018.TFM,2020-11-15 00:45:00,KATL,46
EDV4778.ATL.DSM.201114.0132.0018.TFM,2020-11-15 01:30:00,KATL,1
EDV4785.ATL.MLI.201114.0028.0015.TFM,2020-11-15 00:00:00,KATL,24
EDV4824.ATL.FAY.201114.1302.0068.TFM,2020-11-15 12:00:00,KATL,61
EDV4833.ATL.DHN.201114.0137.0017.TFM,2020-11-15 00:45:00,KATL,45
EDV4865.ATL.AEX.201114.0207.0019.TFM,2020-11-15 00:45:00,KATL,75
EDV4865.ATL.AEX.201114.0207.0019.TFM,2020-11-15 01:30:00,KATL,30
EDV4879.ATL.XNA.201114.0157.0028.TFM,2020-11-15 00:45:00,KATL,61
EDV4879.ATL.XNA.201114.0157.0028.TFM,2020-11-15 01:30:00,KATL,16
EDV4886.ATL.ROA.201114.0142.0059.TFM,2020-11-15 00:45:00,KATL,53
EDV4886.ATL.ROA.201114.0142.0059.TFM,2020-11-15 01:30:00,KATL,8
EDV4889.ATL.MYR.201114.0252.0023.TFM,2020-11-15 01:30:00,KATL,76
EDV4889.ATL.MYR.201114.0252.0023.TFM,2020-11-15 02:15:00,KATL,31
EDV4891.ATL.CRW.201114.0023.0015.TFM,2020-11-15 00:00:00,KATL,20
EDV4903.ATL.LEX.201114.0157.0034.TFM,2020-11-15 00:45:00,KATL,68
EDV4903.ATL.LEX.201114.0157.0034.TFM,2020-11-15 01:30:00,KATL,23
EDV4914.ATL.FAY.201114.0137.0018.TFM,2020-11-15 00:45:00,KATL,45
EDV4919.ATL.TYS.201114.0013.0020.TFM,2020-11-15 00:00:00,KATL,8
EDV4935.ATL.BTR.201114.0147.0050.TFM,2020-11-15 00:45:00,KATL,61
EDV4935.ATL.BTR.201114.0147.0050.TFM,2020-11-15 01:30:00,KATL,16
EDV4942.ATL.SGF.201114.0028.0011.TFM,2020-11-15 00:00:00,KATL,20
EDV4947.ATL.CHO.201114.0142.0035.TFM,2020-11-15 01:30:00,KATL,10
EDV4949.ATL.LEX.201114.1312.0014.TFM,2020-11-15 12:00:00,KATL,68
EDV4972.ATL.GTR.201114.0018.0004.TFM,2020-11-15 00:00:00,KATL,10
EDV4980.ATL.SDF.201114.1302.0070.TFM,2020-11-15 12:00:00,KATL,60
EDV5008.ATL.JAN.201114.0152.0026.TFM,2020-11-15 00:45:00,KATL,65
