gufi,timestamp,airport,minutes_until_pushback
SKW5626.DEN.HSV.201114.0043.0010.TFM,2020-11-15 00:00:00,KDEN,42
SKW5627.DEN.MTJ.201114.0257.0052.TFM,2020-11-15 01:30:00,KDEN,80
SKW5627.DEN.MTJ.201114.0257.0052.TFM,2020-11-15 02:15:00,KDEN,35
SKW5789.DEN.LIT.201114.0107.0026.TFM,2020-11-15 00:00:00,KDEN,62
SKW5789.DEN.LIT.201114.0107.0026.TFM,2020-11-15 00:45:00,KDEN,17
SKW5809.DEN.PSP.201114.0232.0032.TFM,2020-11-15 01:30:00,KDEN,66
SKW5809.DEN.PSP.201114.0232.0032.TFM,2020-11-15 02:15:00,KDEN,21
SKW5810.DEN.DRO.201114.0047.0014.TFM,2020-11-15 00:00:00,KDEN,46
SKW5810.DEN.DRO.201114.0047.0014.TFM,2020-11-15 00:45:00,KDEN,1
SKW5812.DEN.COS.201114.0242.0018.TFM,2020-11-15 01:30:00,KDEN,66
SKW5812.DEN.COS.201114.0242.0018.TFM,2020-11-15 02:15:00,KDEN,21
SKW5826.DEN.HDN.201114.0307.0014.TFM,2020-11-15 02:15:00,KDEN,44
SKW5861.DEN.COS.201114.0043.0007.TFM,2020-11-15 00:00:00,KDEN,46
SKW5861.DEN.COS.201114.0043.0007.TFM,2020-11-15 00:45:00,KDEN,1
SKW5938.DEN.SLC.201114.0247.0015.TFM,2020-11-15 01:30:00,KDEN,85
SKW5938.DEN.SLC.201114.0247.0015.TFM,2020-11-15 02:15:00,KDEN,40
SWA1443.DEN.OAK.201114.0142.0061.TFM,2020-11-15 00:45:00,KDEN,54
SWA1443.DEN.OAK.201114.0142.0061.TFM,2020-11-15 01:30:00,KDEN,9
SWA1734.DEN.STL.201114.0032.0019.TFM,2020-11-15 00:00:00,KDEN,28
SWA2125.DEN.ABQ.201114.0127.0022.TFM,2020-11-15 00:45:00,KDEN,43
SWA2280.DEN.MCI.201113.2352.0021.TFM,2020-11-15 00:00:00,KDEN,10
SWA2379.DEN.SEA.201114.0217.0026.TFM,2020-11-15 01:30:00,KDEN,45
SWA2440.DEN.PHX.201114.0142.0051.TFM,2020-11-15 00:45:00,KDEN,56
SWA2440.DEN.PHX.201114.0142.0051.TFM,2020-11-15 01:30:00,KDEN,11
SWA2641.DEN.SMF.201114.0127.0021.TFM,2020-11-15 00:45:00,KDEN,38
SWA2988.DEN.SAN.201114.0057.0042.TFM,2020-11-15 00:00:00,KDEN,60
SWA2988.DEN.SAN.201114.0057.0042.TFM,2020-11-15 00:45:00,KDEN,15
SWA3474.DEN.LAX.201114.0052.0052.TFM,2020-11-15 00:00:00,KDEN,55
SWA3474.DEN.LAX.201114.0052.0052.TFM,2020-11-15 00:45:00,KDEN,10
SWA355.DEN.PHX.201114.1257.0259.TFM,2020-11-15 12:00:00,KDEN,57
SWA3627.DEN.LAS.201114.0142.0026.TFM,2020-11-15 00:45:00,KDEN,54
SWA3627.DEN.LAS.201114.0142.0026.TFM,2020-11-15 01:30:00,KDEN,9
SWA3837.DEN.GEG.201114.0142.0013.TFM,2020-11-15 00:45:00,KDEN,55
SWA3837.DEN.GEG.201114.0142.0013.TFM,2020-11-15 01:30:00,KDEN,10
SWA422.DEN.HOU.201114.1307.0073.TFM,2020-11-15 12:00:00,KDEN,69
SWA4515.DEN.MKE.201113.2257.0159.TFM,2020-11-15 00:00:00,KDEN,86
SWA4515.DEN.MKE.201113.2257.0159.TFM,2020-11-15 00:45:00,KDEN,41
SWA4729.DEN.TUS.201114.0127.0016.TFM,2020-11-15 00:45:00,KDEN,38
SWA4742.DEN.PDX.201114.0057.0045.TFM,2020-11-15 00:00:00,KDEN,59
SWA4742.DEN.PDX.201114.0057.0045.TFM,2020-11-15 00:45:00,KDEN,14
SWA501.DEN.OAK.201114.1307.0070.TFM,2020-11-15 12:00:00,KDEN,68
SWA5133.DEN.BOI.201114.0142.0012.TFM,2020-11-15 00:45:00,KDEN,56
SWA5133.DEN.BOI.201114.0142.0012.TFM,2020-11-15 01:30:00,KDEN,11
SWA6719.DEN.PHX.201114.0052.0044.TFM,2020-11-15 00:00:00,KDEN,76
SWA6719.DEN.PHX.201114.0052.0044.TFM,2020-11-15 00:45:00,KDEN,31
SWA6782.DEN.LAS.201114.0057.0031.TFM,2020-11-15 00:00:00,KDEN,56
SWA6782.DEN.LAS.201114.0057.0031.TFM,2020-11-15 00:45:00,KDEN,11
UAL1013.DEN.LGA.201114.0042.0021.TFM,2020-11-15 00:00:00,KDEN,39
UAL1211.DEN.PIT.201114.0057.0037.TFM,2020-11-15 00:00:00,KDEN,156
UAL1211.DEN.PIT.201114.0057.0037.TFM,2020-11-15 00:45:00,KDEN,111
UAL1211.DEN.PIT.201114.0057.0037.TFM,2020-11-15 01:30:00,KDEN,66
UAL1211.DEN.PIT.201114.0057.0037.TFM,2020-11-15 02:15:00,KDEN,21
UAL1415.DEN.IAH.201114.1222.0046.TFM,2020-11-15 11:15:00,KDEN,64
UAL1415.DEN.IAH.201114.1222.0046.TFM,2020-11-15 12:00:00,KDEN,19
UAL1485.DEN.EUG.201114.0257.0059.TFM,2020-11-15 02:15:00,KDEN,40
UAL1486.DEN.JAC.201114.0232.0006.TFM,2020-11-15 01:30:00,KDEN,69
UAL1486.DEN.JAC.201114.0232.0006.TFM,2020-11-15 02:15:00,KDEN,24
UAL1505.DEN.ORD.201114.0052.0043.TFM,2020-11-15 00:00:00,KDEN,52
UAL1505.DEN.ORD.201114.0052.0043.TFM,2020-11-15 00:45:00,KDEN,7
UAL1613.DEN.LAX.201114.0242.0049.TFM,2020-11-15 01:30:00,KDEN,69
UAL1613.DEN.LAX.201114.0242.0049.TFM,2020-11-15 02:15:00,KDEN,24
UAL1801.DEN.BOI.201114.0232.0007.TFM,2020-11-15 01:30:00,KDEN,60
UAL1801.DEN.BOI.201114.0232.0007.TFM,2020-11-15 02:15:00,KDEN,15
UAL182.DEN.FRA.201114.0107.0018.TFM,2020-11-15 00:00:00,KDEN,57
UAL182.DEN.FRA.201114.0107.0018.TFM,2020-11-15 00:45:00,KDEN,12
UAL1839.DEN.MSO.201114.0217.0025.TFM,2020-11-15 01:30:00,KDEN,46
UAL1839.DEN.MSO.201114.0217.0025.TFM,2020-11-15 02:15:00,KDEN,1
UAL1887.DEN.BDL.201114.0042.0028.TFM,2020-11-15 00:00:00,KDEN,42
UAL1971.DEN.CUN.201114.0652.0003.TFM,2020-11-15 06:00:00,KDEN,49
UAL1971.DEN.CUN.201114.0652.0003.TFM,2020-11-15 06:45:00,KDEN,4
UAL2034.DEN.IAH.201114.0222.0031.TFM,2020-11-15 01:30:00,KDEN,50
UAL2034.DEN.IAH.201114.0222.0031.TFM,2020-11-15 02:15:00,KDEN,5
UAL2135.DEN.IAD.201114.0047.0015.TFM,2020-11-15 00:00:00,KDEN,45
UAL2223.DEN.SEA.201114.0237.0016.TFM,2020-11-15 01:30:00,KDEN,68
UAL2223.DEN.SEA.201114.0237.0016.TFM,2020-11-15 02:15:00,KDEN,23
UAL2342.DEN.MFR.201114.0247.0019.TFM,2020-11-15 01:30:00,KDEN,156
UAL2342.DEN.MFR.201114.0247.0019.TFM,2020-11-15 02:15:00,KDEN,111
UAL2342.DEN.MFR.201114.0247.0019.TFM,2020-11-15 03:00:00,KDEN,66
UAL2342.DEN.MFR.201114.0247.0019.TFM,2020-11-15 03:45:00,KDEN,21
UAL2463.DEN.FLL.201114.0047.0018.TFM,2020-11-15 00:00:00,KDEN,46
UAL2463.DEN.FLL.201114.0047.0018.TFM,2020-11-15 00:45:00,KDEN,1
UAL2466.DEN.SMF.201114.0242.0047.TFM,2020-11-15 01:30:00,KDEN,71
UAL2466.DEN.SMF.201114.0242.0047.TFM,2020-11-15 02:15:00,KDEN,26
UAL2545.DEN.SFO.201114.0512.0019.TFM,2020-11-15 03:45:00,KDEN,108
UAL2545.DEN.SFO.201114.0512.0019.TFM,2020-11-15 04:30:00,KDEN,63
UAL2545.DEN.SFO.201114.0512.0019.TFM,2020-11-15 05:15:00,KDEN,18
UAL257.DEN.SFO.201114.0252.0041.TFM,2020-11-15 01:30:00,KDEN,89
UAL257.DEN.SFO.201114.0252.0041.TFM,2020-11-15 02:15:00,KDEN,44
UAL259.DEN.MCO.201114.0107.0017.TFM,2020-11-15 00:00:00,KDEN,70
UAL259.DEN.MCO.201114.0107.0017.TFM,2020-11-15 00:45:00,KDEN,25
UAL303.DEN.ATL.201114.0112.0023.TFM,2020-11-15 00:00:00,KDEN,68
UAL303.DEN.ATL.201114.0112.0023.TFM,2020-11-15 00:45:00,KDEN,23
UAL314.DEN.EWR.201114.0102.0012.TFM,2020-11-15 00:00:00,KDEN,85
UAL314.DEN.EWR.201114.0102.0012.TFM,2020-11-15 00:45:00,KDEN,40
UAL325.DEN.MCI.201114.0102.0019.TFM,2020-11-15 00:00:00,KDEN,70
UAL325.DEN.MCI.201114.0102.0019.TFM,2020-11-15 00:45:00,KDEN,25
UAL346.DEN.AUS.201114.0112.0025.TFM,2020-11-15 00:00:00,KDEN,103
UAL346.DEN.AUS.201114.0112.0025.TFM,2020-11-15 00:45:00,KDEN,58
UAL346.DEN.AUS.201114.0112.0025.TFM,2020-11-15 01:30:00,KDEN,13
UAL356.DEN.ONT.201114.0247.0017.TFM,2020-11-15 01:30:00,KDEN,77
UAL356.DEN.ONT.201114.0247.0017.TFM,2020-11-15 02:15:00,KDEN,32
UAL361.DEN.CVG.201114.0057.0034.TFM,2020-11-15 00:00:00,KDEN,60
UAL361.DEN.CVG.201114.0057.0034.TFM,2020-11-15 00:45:00,KDEN,15
UAL363.DEN.PDX.201114.0227.0049.TFM,2020-11-15 01:30:00,KDEN,60
UAL363.DEN.PDX.201114.0227.0049.TFM,2020-11-15 02:15:00,KDEN,15
UAL367.DEN.RAP.201114.0217.0029.TFM,2020-11-15 01:30:00,KDEN,46
UAL367.DEN.RAP.201114.0217.0029.TFM,2020-11-15 02:15:00,KDEN,1
UAL370.DEN.RNO.201114.0227.0041.TFM,2020-11-15 01:30:00,KDEN,56
UAL370.DEN.RNO.201114.0227.0041.TFM,2020-11-15 02:15:00,KDEN,11
UAL378.DEN.DFW.201114.0102.0013.TFM,2020-11-15 00:00:00,KDEN,61
UAL378.DEN.DFW.201114.0102.0013.TFM,2020-11-15 00:45:00,KDEN,16
UAL397.DEN.CLE.201114.0102.0011.TFM,2020-11-15 00:00:00,KDEN,60
UAL397.DEN.CLE.201114.0102.0011.TFM,2020-11-15 00:45:00,KDEN,15
UAL398.DEN.LAS.201114.0232.0008.TFM,2020-11-15 01:30:00,KDEN,67
UAL398.DEN.LAS.201114.0232.0008.TFM,2020-11-15 02:15:00,KDEN,22
UAL401.DEN.BWI.201114.0042.0024.TFM,2020-11-15 00:00:00,KDEN,48
UAL401.DEN.BWI.201114.0042.0024.TFM,2020-11-15 00:45:00,KDEN,3
UAL412.DEN.DSM.201114.0057.0036.TFM,2020-11-15 00:00:00,KDEN,47
UAL412.DEN.DSM.201114.0057.0036.TFM,2020-11-15 00:45:00,KDEN,2
UAL423.DEN.FSD.201114.0107.0019.TFM,2020-11-15 00:00:00,KDEN,62
UAL423.DEN.FSD.201114.0107.0019.TFM,2020-11-15 00:45:00,KDEN,17
UAL437.DEN.IAH.201114.0057.0033.TFM,2020-11-15 00:00:00,KDEN,67
UAL437.DEN.IAH.201114.0057.0033.TFM,2020-11-15 00:45:00,KDEN,22
UAL451.DEN.ORD.201114.0242.0044.TFM,2020-11-15 01:30:00,KDEN,72
UAL451.DEN.ORD.201114.0242.0044.TFM,2020-11-15 02:15:00,KDEN,27
UAL454.DEN.IND.201114.0057.0035.TFM,2020-11-15 00:00:00,KDEN,50
UAL454.DEN.IND.201114.0057.0035.TFM,2020-11-15 00:45:00,KDEN,5
UAL460.DEN.PHL.201114.0052.0056.TFM,2020-11-15 00:00:00,KDEN,46
UAL460.DEN.PHL.201114.0052.0056.TFM,2020-11-15 00:45:00,KDEN,1
UAL465.DEN.BIL.201114.0232.0015.TFM,2020-11-15 01:30:00,KDEN,63
UAL465.DEN.BIL.201114.0232.0015.TFM,2020-11-15 02:15:00,KDEN,18
UAL495.DEN.MSP.201114.0042.0032.TFM,2020-11-15 00:00:00,KDEN,59
UAL495.DEN.MSP.201114.0042.0032.TFM,2020-11-15 00:45:00,KDEN,14
UAL504.DEN.OMA.201114.0052.0058.TFM,2020-11-15 00:00:00,KDEN,49
UAL504.DEN.OMA.201114.0052.0058.TFM,2020-11-15 00:45:00,KDEN,4
UAL510.DEN.RDU.201114.0042.0029.TFM,2020-11-15 00:00:00,KDEN,44
UAL528.DEN.TPA.201114.0102.0020.TFM,2020-11-15 00:00:00,KDEN,64
UAL528.DEN.TPA.201114.0102.0020.TFM,2020-11-15 00:45:00,KDEN,19
UAL532.DEN.ORD.201114.1312.0087.TFM,2020-11-15 12:00:00,KDEN,73
UAL540.DEN.SAN.201114.0242.0053.TFM,2020-11-15 01:30:00,KDEN,70
