gufi,timestamp,airport,minutes_until_pushback
AAL2233.DFW.MEX.201113.2252.0071.TFM,2020-11-15 01:30:00,KDFW,37
AAL2235.DFW.DEN.201114.0047.0065.TFM,2020-11-15 00:00:00,KDFW,72
AAL2235.DFW.DEN.201114.0047.0065.TFM,2020-11-15 00:45:00,KDFW,27
AAL224.DFW.PHX.201114.0302.0033.TFM,2020-11-15 02:15:00,KDFW,49
AAL224.DFW.PHX.201114.0302.0033.TFM,2020-11-15 03:00:00,KDFW,4
AAL2240.DFW.LAS.201113.2327.0146.TFM,2020-11-15 00:00:00,KDFW,14
AAL2264.DFW.GRR.201114.0028.0047.TFM,2020-11-15 00:00:00,KDFW,45
AAL2285.DFW.SJO.201114.0107.0049.TFM,2020-11-15 00:00:00,KDFW,70
AAL2285.DFW.SJO.201114.0107.0049.TFM,2020-11-15 00:45:00,KDFW,25
AAL2298.DFW.PHL.201114.0053.0006.TFM,2020-11-15 00:00:00,KDFW,54
AAL2298.DFW.PHL.201114.0053.0006.TFM,2020-11-15 00:45:00,KDFW,9
AAL2396.DFW.PHX.201114.0058.0057.TFM,2020-11-15 00:00:00,KDFW,61
AAL2396.DFW.PHX.201114.0058.0057.TFM,2020-11-15 00:45:00,KDFW,16
AAL2400.DFW.TUL.201114.0028.0065.TFM,2020-11-15 00:00:00,KDFW,26
AAL2410.DFW.PHL.201114.0232.0043.TFM,2020-11-15 01:30:00,KDFW,59
AAL2410.DFW.PHL.201114.0232.0043.TFM,2020-11-15 02:15:00,KDFW,14
AAL2443.DFW.SAN.201114.0242.0042.TFM,2020-11-15 01:30:00,KDFW,70
AAL2443.DFW.SAN.201114.0242.0042.TFM,2020-11-15 02:15:00,KDFW,25
AAL2567.DFW.MIA.201114.1158.0106.TFM,2020-11-15 11:15:00,KDFW,41
AAL2587.DFW.ORF.201114.0037.0017.TFM,2020-11-15 00:00:00,KDFW,39
AAL2597.DFW.BUR.201114.0047.0068.TFM,2020-11-15 00:00:00,KDFW,57
AAL2597.DFW.BUR.201114.0047.0068.TFM,2020-11-15 00:45:00,KDFW,12
AAL2636.DFW.AUS.201114.0047.0071.TFM,2020-11-15 00:00:00,KDFW,60
AAL2636.DFW.AUS.201114.0047.0071.TFM,2020-11-15 00:45:00,KDFW,15
AAL2675.DFW.CMH.201114.0028.0078.TFM,2020-11-15 00:00:00,KDFW,40
AAL2698.DFW.ABQ.201114.0242.0031.TFM,2020-11-15 02:15:00,KDFW,24
AAL2708.DFW.LGA.201114.0037.0025.TFM,2020-11-15 00:00:00,KDFW,37
AAL2749.DFW.ATL.201114.0252.0051.TFM,2020-11-15 01:30:00,KDFW,85
AAL2749.DFW.ATL.201114.0252.0051.TFM,2020-11-15 02:15:00,KDFW,40
AAL2752.DFW.DCA.201114.0043.0019.TFM,2020-11-15 00:00:00,KDFW,60
AAL2752.DFW.DCA.201114.0043.0019.TFM,2020-11-15 00:45:00,KDFW,15
AAL2778.DFW.BNA.201114.0242.0037.TFM,2020-11-15 01:30:00,KDFW,66
AAL2778.DFW.BNA.201114.0242.0037.TFM,2020-11-15 02:15:00,KDFW,21
AAL2780.DFW.OKC.201114.0047.0038.TFM,2020-11-15 00:00:00,KDFW,44
AAL2812.DFW.ORD.201114.1057.0137.TFM,2020-11-15 09:45:00,KDFW,74
AAL2812.DFW.ORD.201114.1057.0137.TFM,2020-11-15 10:30:00,KDFW,29
AAL2942.DFW.LAS.201114.0247.0018.TFM,2020-11-15 01:30:00,KDFW,75
AAL2942.DFW.LAS.201114.0247.0018.TFM,2020-11-15 02:15:00,KDFW,30
AAL299.DFW.EWR.201114.0047.0033.TFM,2020-11-15 00:00:00,KDFW,74
AAL299.DFW.EWR.201114.0047.0033.TFM,2020-11-15 00:45:00,KDFW,29
AAL424.DFW.CLT.201114.1247.0024.TFM,2020-11-15 12:00:00,KDFW,43
AAL442.DFW.FLL.201114.0107.0043.TFM,2020-11-15 00:00:00,KDFW,70
AAL442.DFW.FLL.201114.0107.0043.TFM,2020-11-15 00:45:00,KDFW,25
AAL468.DFW.STL.201114.0032.0055.TFM,2020-11-15 00:00:00,KDFW,49
AAL468.DFW.STL.201114.0032.0055.TFM,2020-11-15 00:45:00,KDFW,4
AAL483.DFW.IND.201114.0043.0008.TFM,2020-11-15 00:00:00,KDFW,51
AAL483.DFW.IND.201114.0043.0008.TFM,2020-11-15 00:45:00,KDFW,6
AAL556.DFW.PHX.201114.0202.0033.TFM,2020-11-15 00:45:00,KDFW,75
AAL556.DFW.PHX.201114.0202.0033.TFM,2020-11-15 01:30:00,KDFW,30
AAL577.DFW.DEN.201114.0237.0030.TFM,2020-11-15 01:30:00,KDFW,62
AAL577.DFW.DEN.201114.0237.0030.TFM,2020-11-15 02:15:00,KDFW,17
AAL593.DFW.PHX.201114.1307.0078.TFM,2020-11-15 12:00:00,KDFW,59
AAL595.DFW.MIA.201114.0037.0030.TFM,2020-11-15 00:00:00,KDFW,36
AAL598.DFW.MSY.201114.0043.0015.TFM,2020-11-15 00:00:00,KDFW,61
AAL598.DFW.MSY.201114.0043.0015.TFM,2020-11-15 00:45:00,KDFW,16
AAL602.DFW.EYW.201114.0103.0018.TFM,2020-11-15 00:00:00,KDFW,61
AAL602.DFW.EYW.201114.0103.0018.TFM,2020-11-15 00:45:00,KDFW,16
AAL608.DFW.SAT.201114.0232.0045.TFM,2020-11-15 01:30:00,KDFW,66
AAL608.DFW.SAT.201114.0232.0045.TFM,2020-11-15 02:15:00,KDFW,21
AAL631.DFW.JAX.201114.0112.0061.TFM,2020-11-15 00:00:00,KDFW,71
AAL631.DFW.JAX.201114.0112.0061.TFM,2020-11-15 00:45:00,KDFW,26
AAL963.DFW.GRU.201114.0132.0058.TFM,2020-11-15 00:45:00,KDFW,49
AAL963.DFW.GRU.201114.0132.0058.TFM,2020-11-15 01:30:00,KDFW,4
AAL9718.DFW.ICN.201114.1242.0062.TFM,2020-11-15 11:15:00,KDFW,86
AAL9718.DFW.ICN.201114.1242.0062.TFM,2020-11-15 12:00:00,KDFW,41
AAL9722.DFW.AMS.201114.0027.0055.TFM,2020-11-15 00:00:00,KDFW,25
AAL9744.DFW.FCO.201114.0012.0032.TFM,2020-11-15 00:00:00,KDFW,28
AAL999.DFW.COS.201114.0112.0064.TFM,2020-11-15 00:00:00,KDFW,72
AAL999.DFW.COS.201114.0112.0064.TFM,2020-11-15 00:45:00,KDFW,27
ASA713.DFW.SEA.201114.1212.0075.TFM,2020-11-15 11:15:00,KDFW,60
ASA713.DFW.SEA.201114.1212.0075.TFM,2020-11-15 12:00:00,KDFW,15
ASH5737.DFW.TLH.201114.0032.0050.TFM,2020-11-15 00:00:00,KDFW,42
ASH5742.DFW.MLI.201114.0232.0052.TFM,2020-11-15 01:30:00,KDFW,57
ASH5742.DFW.MLI.201114.0232.0052.TFM,2020-11-15 02:15:00,KDFW,12
ASH5744.DFW.AMA.201114.0257.0074.TFM,2020-11-15 02:15:00,KDFW,64
ASH5744.DFW.AMA.201114.0257.0074.TFM,2020-11-15 03:00:00,KDFW,19
ASH5749.DFW.HOU.201114.0058.0049.TFM,2020-11-15 00:00:00,KDFW,58
ASH5749.DFW.HOU.201114.0058.0049.TFM,2020-11-15 00:45:00,KDFW,13
ASH5755.DFW.VPS.201114.0043.0013.TFM,2020-11-15 00:00:00,KDFW,40
ASH5762.DFW.MFE.201114.0058.0029.TFM,2020-11-15 00:00:00,KDFW,66
ASH5762.DFW.MFE.201114.0058.0029.TFM,2020-11-15 00:45:00,KDFW,21
ASH5777.DFW.IAH.201114.0252.0066.TFM,2020-11-15 01:30:00,KDFW,83
ASH5777.DFW.IAH.201114.0252.0066.TFM,2020-11-15 02:15:00,KDFW,38
ASH5806.DFW.MSN.201114.0237.0035.TFM,2020-11-15 01:30:00,KDFW,64
ASH5806.DFW.MSN.201114.0237.0035.TFM,2020-11-15 02:15:00,KDFW,19
ASH5816.DFW.ELP.201114.0247.0043.TFM,2020-11-15 01:30:00,KDFW,74
ASH5816.DFW.ELP.201114.0247.0043.TFM,2020-11-15 02:15:00,KDFW,29
ASH5825.DFW.GPT.201114.0247.0032.TFM,2020-11-15 01:30:00,KDFW,75
ASH5825.DFW.GPT.201114.0247.0032.TFM,2020-11-15 02:15:00,KDFW,30
ASH5829.DFW.LBB.201114.0242.0030.TFM,2020-11-15 01:30:00,KDFW,72
ASH5829.DFW.LBB.201114.0242.0030.TFM,2020-11-15 02:15:00,KDFW,27
ASH5864.DFW.SDF.201114.0032.0049.TFM,2020-11-15 00:00:00,KDFW,31
ASH5871.DFW.SLP.201114.0103.0020.TFM,2020-11-15 00:00:00,KDFW,82
ASH5871.DFW.SLP.201114.0103.0020.TFM,2020-11-15 00:45:00,KDFW,37
ASH5873.DFW.MAF.201114.0053.0007.TFM,2020-11-15 00:00:00,KDFW,49
ASH5873.DFW.MAF.201114.0053.0007.TFM,2020-11-15 00:45:00,KDFW,4
ASH5924.DFW.SDF.201114.0232.0040.TFM,2020-11-15 01:30:00,KDFW,61
ASH5924.DFW.SDF.201114.0232.0040.TFM,2020-11-15 02:15:00,KDFW,16
ASH5949.DFW.MAF.201114.0247.0031.TFM,2020-11-15 01:30:00,KDFW,76
ASH5949.DFW.MAF.201114.0247.0031.TFM,2020-11-15 02:15:00,KDFW,31
ASH5959.DFW.ELP.201114.0053.0010.TFM,2020-11-15 00:00:00,KDFW,51
ASH5959.DFW.ELP.201114.0053.0010.TFM,2020-11-15 00:45:00,KDFW,6
ASH5968.DFW.RAP.201114.0103.0011.TFM,2020-11-15 00:00:00,KDFW,60
ASH5968.DFW.RAP.201114.0103.0011.TFM,2020-11-15 00:45:00,KDFW,15
ASH5996.DFW.TYS.201114.0237.0043.TFM,2020-11-15 01:30:00,KDFW,66
ASH5996.DFW.TYS.201114.0237.0043.TFM,2020-11-15 02:15:00,KDFW,21
ASH5999.DFW.ECP.201114.0037.0028.TFM,2020-11-15 00:00:00,KDFW,37
ASH6013.DFW.IAH.201114.1257.0105.TFM,2020-11-15 12:00:00,KDFW,52
BTQ496.DFW.GLH.201115.0005.0009.TFM,2020-11-15 00:45:00,KDFW,55
BTQ496.DFW.GLH.201115.0005.0009.TFM,2020-11-15 01:30:00,KDFW,10
DAL1050.DFW.SLC.201114.1158.0024.TFM,2020-11-15 11:15:00,KDFW,37
DAL1168.DFW.SLC.201114.0107.0058.TFM,2020-11-15 00:00:00,KDFW,67
DAL1168.DFW.SLC.201114.0107.0058.TFM,2020-11-15 00:45:00,KDFW,22
DAL1193.DFW.DTW.201114.1158.0051.TFM,2020-11-15 11:15:00,KDFW,45
DAL1247.DFW.ATL.201114.1227.0075.TFM,2020-11-15 11:15:00,KDFW,68
DAL1247.DFW.ATL.201114.1227.0075.TFM,2020-11-15 12:00:00,KDFW,23
DAL954.DFW.LAX.201114.1247.0017.TFM,2020-11-15 11:15:00,KDFW,91
DAL954.DFW.LAX.201114.1247.0017.TFM,2020-11-15 12:00:00,KDFW,46
ENY3316.DFW.MEM.201114.0103.0037.TFM,2020-11-15 00:00:00,KDFW,62
ENY3316.DFW.MEM.201114.0103.0037.TFM,2020-11-15 00:45:00,KDFW,17
ENY3325.DFW.SAV.201114.0058.0017.TFM,2020-11-15 00:00:00,KDFW,55
ENY3325.DFW.SAV.201114.0058.0017.TFM,2020-11-15 00:45:00,KDFW,10
ENY3336.DFW.MCI.201114.0103.0021.TFM,2020-11-15 00:00:00,KDFW,62
ENY3336.DFW.MCI.201114.0103.0021.TFM,2020-11-15 00:45:00,KDFW,17
ENY3346.DFW.CAE.201114.0032.0062.TFM,2020-11-15 00:00:00,KDFW,30
ENY3350.DFW.MSY.201114.0232.0054.TFM,2020-11-15 01:30:00,KDFW,63
ENY3350.DFW.MSY.201114.0232.0054.TFM,2020-11-15 02:15:00,KDFW,18
ENY3364.DFW.ICT.201114.0302.0020.TFM,2020-11-15 02:15:00,KDFW,47
ENY3364.DFW.ICT.201114.0302.0020.TFM,2020-11-15 03:00:00,KDFW,2
ENY3378.DFW.BRO.201114.0237.0045.TFM,2020-11-15 01:30:00,KDFW,67
ENY3378.DFW.BRO.201114.0237.0045.TFM,2020-11-15 02:15:00,KDFW,22
ENY3381.DFW.MTY.201114.0052.0023.TFM,2020-11-15 00:00:00,KDFW,53
ENY3381.DFW.MTY.201114.0052.0023.TFM,2020-11-15 00:45:00,KDFW,8
ENY3384.DFW.XNA.201114.0232.0038.TFM,2020-11-15 01:30:00,KDFW,57
ENY3384.DFW.XNA.201114.0232.0038.TFM,2020-11-15 02:15:00,KDFW,12
ENY3391.DFW.PIA.201114.0042.0053.TFM,2020-11-15 00:00:00,KDFW,40
ENY3402.DFW.BUF.201114.0037.0047.TFM,2020-11-15 00:00:00,KDFW,38
ENY3411.DFW.HSV.201114.0237.0044.TFM,2020-11-15 01:30:00,KDFW,58
ENY3411.DFW.HSV.201114.0237.0044.TFM,2020-11-15 02:15:00,KDFW,13
ENY3425.DFW.COU.201114.0052.0026.TFM,2020-11-15 00:00:00,KDFW,45
ENY3451.DFW.STL.201114.0237.0041.TFM,2020-11-15 01:30:00,KDFW,68
ENY3451.DFW.STL.201114.0237.0041.TFM,2020-11-15 02:15:00,KDFW,23
ENY3468.DFW.JAN.201114.0257.0029.TFM,2020-11-15 02:15:00,KDFW,42
ENY3481.DFW.MKE.201114.0232.0051.TFM,2020-11-15 01:30:00,KDFW,60
ENY3481.DFW.MKE.201114.0232.0051.TFM,2020-11-15 02:15:00,KDFW,15
ENY3486.DFW.MDT.201114.0032.0037.TFM,2020-11-15 00:00:00,KDFW,33
ENY3492.DFW.CHA.201114.0232.0044.TFM,2020-11-15 01:30:00,KDFW,60
ENY3492.DFW.CHA.201114.0232.0044.TFM,2020-11-15 02:15:00,KDFW,15
ENY3509.DFW.XNA.201114.0047.0043.TFM,2020-11-15 00:00:00,KDFW,42
ENY3518.DFW.BTR.201114.0252.0027.TFM,2020-11-15 01:30:00,KDFW,81
ENY3518.DFW.BTR.201114.0252.0027.TFM,2020-11-15 02:15:00,KDFW,36
ENY3523.DFW.TYR.201114.0302.0022.TFM,2020-11-15 02:15:00,KDFW,61
ENY3523.DFW.TYR.201114.0302.0022.TFM,2020-11-15 03:00:00,KDFW,16
ENY3539.DFW.SGF.201114.0247.0026.TFM,2020-11-15 01:30:00,KDFW,79
ENY3539.DFW.SGF.201114.0247.0026.TFM,2020-11-15 02:15:00,KDFW,34
ENY3588.DFW.SWO.201114.0242.0023.TFM,2020-11-15 01:30:00,KDFW,66
ENY3588.DFW.SWO.201114.0242.0023.TFM,2020-11-15 02:15:00,KDFW,21
ENY3593.DFW.ACT.201114.0257.0034.TFM,2020-11-15 02:15:00,KDFW,41
ENY3599.DFW.BPT.201114.0242.0054.TFM,2020-11-15 01:30:00,KDFW,70
ENY3599.DFW.BPT.201114.0242.0054.TFM,2020-11-15 02:15:00,KDFW,25
ENY3605.DFW.MOB.201114.0107.0057.TFM,2020-11-15 00:45:00,KDFW,32
ENY3606.DFW.SGF.201114.0042.0041.TFM,2020-11-15 00:00:00,KDFW,43
ENY3610.DFW.CRP.201114.0257.0037.TFM,2020-11-15 01:30:00,KDFW,86
ENY3610.DFW.CRP.201114.0257.0037.TFM,2020-11-15 02:15:00,KDFW,41
ENY3622.DFW.MCI.201114.0237.0034.TFM,2020-11-15 01:30:00,KDFW,66
ENY3622.DFW.MCI.201114.0237.0034.TFM,2020-11-15 02:15:00,KDFW,21
ENY3646.DFW.LRD.201114.0247.0029.TFM,2020-11-15 01:30:00,KDFW,131
ENY3646.DFW.LRD.201114.0247.0029.TFM,2020-11-15 02:15:00,KDFW,86
ENY3646.DFW.LRD.201114.0247.0029.TFM,2020-11-15 03:00:00,KDFW,41
ENY3652.DFW.GRI.201114.0247.0023.TFM,2020-11-15 01:30:00,KDFW,77
ENY3652.DFW.GRI.201114.0247.0023.TFM,2020-11-15 02:15:00,KDFW,32
ENY3657.DFW.ILM.201114.0028.0013.TFM,2020-11-15 00:00:00,KDFW,28
ENY3667.DFW.LEX.201114.0232.0039.TFM,2020-11-15 01:30:00,KDFW,63
ENY3667.DFW.LEX.201114.0232.0039.TFM,2020-11-15 02:15:00,KDFW,18
ENY3675.DFW.LAW.201114.0247.0042.TFM,2020-11-15 01:30:00,KDFW,69
ENY3675.DFW.LAW.201114.0247.0042.TFM,2020-11-15 02:15:00,KDFW,24
ENY3693.DFW.DSM.201114.0242.0032.TFM,2020-11-15 01:30:00,KDFW,67
ENY3693.DFW.DSM.201114.0242.0032.TFM,2020-11-15 02:15:00,KDFW,22
ENY3695.DFW.ABI.201114.0307.0027.TFM,2020-11-15 02:15:00,KDFW,46
ENY3695.DFW.ABI.201114.0307.0027.TFM,2020-11-15 03:00:00,KDFW,1
ENY3698.DFW.AGU.201114.0058.0012.TFM,2020-11-15 00:00:00,KDFW,74
ENY3698.DFW.AGU.201114.0058.0012.TFM,2020-11-15 00:45:00,KDFW,29
ENY3703.DFW.BJX.201114.0052.0025.TFM,2020-11-15 00:00:00,KDFW,56
ENY3703.DFW.BJX.201114.0052.0025.TFM,2020-11-15 00:45:00,KDFW,11
ENY3711.DFW.FAR.201114.0112.0069.TFM,2020-11-15 00:00:00,KDFW,72
ENY3711.DFW.FAR.201114.0112.0069.TFM,2020-11-15 00:45:00,KDFW,27
ENY3713.DFW.MLU.201114.0252.0019.TFM,2020-11-15 01:30:00,KDFW,79
ENY3713.DFW.MLU.201114.0252.0019.TFM,2020-11-15 02:15:00,KDFW,34
ENY3715.DFW.SPS.201114.0252.0025.TFM,2020-11-15 02:15:00,KDFW,31
ENY3725.DFW.OMA.201114.0252.0011.TFM,2020-11-15 01:30:00,KDFW,81
ENY3725.DFW.OMA.201114.0252.0011.TFM,2020-11-15 02:15:00,KDFW,36
ENY3729.DFW.SBA.201114.0103.0032.TFM,2020-11-15 00:00:00,KDFW,60
ENY3729.DFW.SBA.201114.0103.0032.TFM,2020-11-15 00:45:00,KDFW,15
ENY3734.DFW.MHK.201114.0257.0036.TFM,2020-11-15 01:30:00,KDFW,87
ENY3734.DFW.MHK.201114.0257.0036.TFM,2020-11-15 02:15:00,KDFW,42
ENY3758.DFW.CRP.201114.0058.0020.TFM,2020-11-15 00:00:00,KDFW,56
ENY3758.DFW.CRP.201114.0058.0020.TFM,2020-11-15 00:45:00,KDFW,11
ENY3767.DFW.EVV.201114.0252.0012.TFM,2020-11-15 02:15:00,KDFW,36
ENY3801.DFW.TXK.201114.0302.0021.TFM,2020-11-15 02:15:00,KDFW,64
ENY3801.DFW.TXK.201114.0302.0021.TFM,2020-11-15 03:00:00,KDFW,19
ENY3861.DFW.BHM.201114.0242.0026.TFM,2020-11-15 01:30:00,KDFW,67
ENY3861.DFW.BHM.201114.0242.0026.TFM,2020-11-15 02:15:00,KDFW,22
ENY3886.DFW.CVG.201114.0032.0027.TFM,2020-11-15 00:00:00,KDFW,29
ENY3889.DFW.MEM.201114.0257.0026.TFM,2020-11-15 02:15:00,KDFW,41
ENY3932.DFW.ABI.201114.0052.0029.TFM,2020-11-15 00:00:00,KDFW,91
ENY3932.DFW.ABI.201114.0052.0029.TFM,2020-11-15 00:45:00,KDFW,46
ENY3932.DFW.ABI.201114.0052.0029.TFM,2020-11-15 01:30:00,KDFW,1
ENY3934.DFW.CLL.201114.0242.0035.TFM,2020-11-15 01:30:00,KDFW,66
ENY3934.DFW.CLL.201114.0242.0035.TFM,2020-11-15 02:15:00,KDFW,21
ENY3943.DFW.AEX.201114.0257.0028.TFM,2020-11-15 01:30:00,KDFW,84
ENY3943.DFW.AEX.201114.0257.0028.TFM,2020-11-15 02:15:00,KDFW,39
ENY3953.DFW.MGM.201114.0247.0041.TFM,2020-11-15 01:30:00,KDFW,76
ENY3953.DFW.MGM.201114.0247.0041.TFM,2020-11-15 02:15:00,KDFW,31
ENY3982.DFW.GGG.201114.0302.0023.TFM,2020-11-15 02:15:00,KDFW,37
ENY3990.DFW.GSO.201114.0032.0031.TFM,2020-11-15 00:00:00,KDFW,34
ENY3997.DFW.GCK.201114.0252.0020.TFM,2020-11-15 01:30:00,KDFW,78
ENY3997.DFW.GCK.201114.0252.0020.TFM,2020-11-15 02:15:00,KDFW,33
ENY4012.DFW.LIT.201114.0232.0029.TFM,2020-11-15 01:30:00,KDFW,66
ENY4012.DFW.LIT.201114.0232.0029.TFM,2020-11-15 02:15:00,KDFW,21
