gufi,timestamp,airport,minutes_until_pushback
AAL2799.CLT.BWI.201114.0128.0020.TFM,2020-11-15 00:00:00,KCLT,77
AAL2799.CLT.BWI.201114.0128.0020.TFM,2020-11-15 00:45:00,KCLT,32
AAL2803.CLT.MCO.201114.0132.0066.TFM,2020-11-15 00:45:00,KCLT,41
AAL350.CLT.ILM.201114.0107.0061.TFM,2020-11-15 00:00:00,KCLT,67
AAL350.CLT.ILM.201114.0107.0061.TFM,2020-11-15 00:45:00,KCLT,22
AAL365.CLT.SRQ.201114.0128.0006.TFM,2020-11-15 00:45:00,KCLT,30
AAL435.CLT.BNA.201114.0207.0047.TFM,2020-11-15 00:45:00,KCLT,83
AAL435.CLT.BNA.201114.0207.0047.TFM,2020-11-15 01:30:00,KCLT,38
AAL528.CLT.MIA.201114.1217.0018.TFM,2020-11-15 11:15:00,KCLT,64
AAL528.CLT.MIA.201114.1217.0018.TFM,2020-11-15 12:00:00,KCLT,19
AAL532.CLT.STL.201114.0112.0052.TFM,2020-11-15 00:00:00,KCLT,66
AAL532.CLT.STL.201114.0112.0052.TFM,2020-11-15 00:45:00,KCLT,21
AAL810.CLT.JFK.201114.0132.0053.TFM,2020-11-15 00:00:00,KCLT,81
AAL810.CLT.JFK.201114.0132.0053.TFM,2020-11-15 00:45:00,KCLT,36
AAL85.CLT.MYR.201114.0152.0046.TFM,2020-11-15 00:45:00,KCLT,58
AAL85.CLT.MYR.201114.0152.0046.TFM,2020-11-15 01:30:00,KCLT,13
ASH6014.CLT.IAD.201114.1312.0055.TFM,2020-11-15 12:00:00,KCLT,66
DAL1664.CLT.ATL.201114.0058.0016.TFM,2020-11-15 00:00:00,KCLT,51
DAL1664.CLT.ATL.201114.0058.0016.TFM,2020-11-15 00:45:00,KCLT,6
DAL1719.CLT.ATL.201114.1057.0114.TFM,2020-11-15 10:30:00,KCLT,27
DAL2039.CLT.DTW.201114.1057.0105.TFM,2020-11-15 10:30:00,KCLT,23
DAL2858.CLT.ATL.201114.1222.0014.TFM,2020-11-15 11:15:00,KCLT,67
DAL2858.CLT.ATL.201114.1222.0014.TFM,2020-11-15 12:00:00,KCLT,22
DAL794.CLT.SLC.201114.1252.0023.TFM,2020-11-15 12:00:00,KCLT,54
DAL8820.CLT.TPA.201115.0124.0004.TFM,2020-11-15 02:15:00,KCLT,153
DAL8820.CLT.TPA.201115.0124.0004.TFM,2020-11-15 03:00:00,KCLT,108
DAL8820.CLT.TPA.201115.0124.0004.TFM,2020-11-15 03:45:00,KCLT,63
DAL8820.CLT.TPA.201115.0124.0004.TFM,2020-11-15 04:30:00,KCLT,18
EDV5053.CLT.MSP.201114.1247.0034.TFM,2020-11-15 12:00:00,KCLT,44
ENY4193.CLT.CMI.201114.0112.0051.TFM,2020-11-15 00:00:00,KCLT,69
ENY4193.CLT.CMI.201114.0112.0051.TFM,2020-11-15 00:45:00,KCLT,24
FDX816.CLT.MEM.201114.1413.0018.TFM,2020-11-15 12:00:00,KCLT,30
FFT199.CLT.DEN.201114.1232.0020.TFM,2020-11-15 11:15:00,KCLT,67
FFT199.CLT.DEN.201114.1232.0020.TFM,2020-11-15 12:00:00,KCLT,22
GJS4518.CLT.ORD.201114.1147.0009.TFM,2020-11-15 10:30:00,KCLT,70
GJS4518.CLT.ORD.201114.1147.0009.TFM,2020-11-15 11:15:00,KCLT,25
JIA5022.CLT.BHM.201114.0117.0027.TFM,2020-11-15 00:45:00,KCLT,32
JIA5032.CLT.SAV.201114.0132.0022.TFM,2020-11-15 00:45:00,KCLT,43
JIA5098.CLT.SBN.201114.0112.0036.TFM,2020-11-15 00:45:00,KCLT,26
JIA5107.CLT.GSP.201114.0107.0035.TFM,2020-11-15 00:00:00,KCLT,65
JIA5107.CLT.GSP.201114.0107.0035.TFM,2020-11-15 00:45:00,KCLT,20
JIA5117.CLT.FNT.201114.0117.0036.TFM,2020-11-15 00:45:00,KCLT,25
JIA5152.CLT.HPN.201114.0142.0044.TFM,2020-11-15 00:45:00,KCLT,52
JIA5152.CLT.HPN.201114.0142.0044.TFM,2020-11-15 01:30:00,KCLT,7
JIA5163.CLT.PVD.201114.0117.0037.TFM,2020-11-15 00:00:00,KCLT,69
JIA5163.CLT.PVD.201114.0117.0037.TFM,2020-11-15 00:45:00,KCLT,24
JIA5169.CLT.AGS.201114.0122.0037.TFM,2020-11-15 00:45:00,KCLT,32
JIA5183.CLT.ERI.201114.0132.0011.TFM,2020-11-15 00:45:00,KCLT,44
JIA5185.CLT.GRR.201114.0107.0030.TFM,2020-11-15 00:00:00,KCLT,69
JIA5185.CLT.GRR.201114.0107.0030.TFM,2020-11-15 00:45:00,KCLT,24
JIA5201.CLT.ROC.201114.0112.0033.TFM,2020-11-15 00:00:00,KCLT,71
JIA5201.CLT.ROC.201114.0112.0033.TFM,2020-11-15 00:45:00,KCLT,26
JIA5225.CLT.BTV.201114.0137.0026.TFM,2020-11-15 00:45:00,KCLT,42
JIA5259.CLT.CVG.201114.0132.0009.TFM,2020-11-15 00:45:00,KCLT,44
JIA5318.CLT.IAD.201114.0137.0029.TFM,2020-11-15 00:45:00,KCLT,50
JIA5318.CLT.IAD.201114.0137.0029.TFM,2020-11-15 01:30:00,KCLT,5
JIA5333.CLT.EWN.201114.0147.0044.TFM,2020-11-15 00:45:00,KCLT,61
JIA5333.CLT.EWN.201114.0147.0044.TFM,2020-11-15 01:30:00,KCLT,16
JIA5346.CLT.LEX.201114.0132.0016.TFM,2020-11-15 00:45:00,KCLT,42
JIA5395.CLT.YYZ.201114.0112.0042.TFM,2020-11-15 00:00:00,KCLT,68
JIA5395.CLT.YYZ.201114.0112.0042.TFM,2020-11-15 00:45:00,KCLT,23
JIA5399.CLT.MKE.201114.0142.0056.TFM,2020-11-15 00:45:00,KCLT,54
JIA5399.CLT.MKE.201114.0142.0056.TFM,2020-11-15 01:30:00,KCLT,9
JIA5406.CLT.CHA.201114.0142.0025.TFM,2020-11-15 00:45:00,KCLT,59
JIA5406.CLT.CHA.201114.0142.0025.TFM,2020-11-15 01:30:00,KCLT,14
JIA5465.CLT.AVL.201114.0127.0041.TFM,2020-11-15 00:45:00,KCLT,70
JIA5465.CLT.AVL.201114.0127.0041.TFM,2020-11-15 01:30:00,KCLT,25
JIA5483.CLT.DAY.201114.0107.0041.TFM,2020-11-15 00:00:00,KCLT,69
JIA5483.CLT.DAY.201114.0107.0041.TFM,2020-11-15 00:45:00,KCLT,24
JIA5499.CLT.CAE.201114.0117.0025.TFM,2020-11-15 00:00:00,KCLT,73
JIA5499.CLT.CAE.201114.0117.0025.TFM,2020-11-15 00:45:00,KCLT,28
JIA5510.CLT.DAB.201114.0117.0034.TFM,2020-11-15 00:00:00,KCLT,72
JIA5510.CLT.DAB.201114.0117.0034.TFM,2020-11-15 00:45:00,KCLT,27
JIA5531.CLT.FWA.201114.0117.0026.TFM,2020-11-15 00:00:00,KCLT,73
JIA5531.CLT.FWA.201114.0117.0026.TFM,2020-11-15 00:45:00,KCLT,28
JIA5540.CLT.FSD.201114.0132.0013.TFM,2020-11-15 00:45:00,KCLT,44
JIA5553.CLT.ABE.201114.0112.0046.TFM,2020-11-15 00:45:00,KCLT,23
JIA5579.CLT.FAY.201114.0147.0045.TFM,2020-11-15 00:45:00,KCLT,59
JIA5579.CLT.FAY.201114.0147.0045.TFM,2020-11-15 01:30:00,KCLT,14
JIA5633.CLT.CHS.201114.0132.0024.TFM,2020-11-15 00:45:00,KCLT,39
JIA5634.CLT.TYS.201114.0117.0035.TFM,2020-11-15 00:45:00,KCLT,30
JIA5664.CLT.OAJ.201114.0147.0047.TFM,2020-11-15 00:45:00,KCLT,59
JIA5664.CLT.OAJ.201114.0147.0047.TFM,2020-11-15 01:30:00,KCLT,14
JIA5666.CLT.PHF.201114.0122.0041.TFM,2020-11-15 00:45:00,KCLT,33
JIA5673.CLT.MSN.201114.0132.0021.TFM,2020-11-15 00:45:00,KCLT,44
JIA9947.CLT.PHL.201115.0540.0005.TFM_TFDM,2020-11-15 12:00:00,KCLT,25
N1549E.CLT.PUJ.201114.1217.0049.TFM,2020-11-15 11:15:00,KCLT,55
N1549E.CLT.PUJ.201114.1217.0049.TFM,2020-11-15 12:00:00,KCLT,10
N939HE.CLT.ECG.201114.2255.0053.TFM,2020-11-15 10:30:00,KCLT,70
N939HE.CLT.ECG.201114.2255.0053.TFM,2020-11-15 11:15:00,KCLT,25
PDT6052.CLT.TOL.201114.0137.0016.TFM,2020-11-15 00:45:00,KCLT,50
PDT6052.CLT.TOL.201114.0137.0016.TFM,2020-11-15 01:30:00,KCLT,5
PDT6105.CLT.ROA.201114.0127.0043.TFM,2020-11-15 00:45:00,KCLT,39
PDT6107.CLT.EVV.201114.0147.0052.TFM,2020-11-15 00:45:00,KCLT,59
PDT6107.CLT.EVV.201114.0147.0052.TFM,2020-11-15 01:30:00,KCLT,14
PDT6182.CLT.MDT.201114.0107.0037.TFM,2020-11-15 00:45:00,KCLT,19
PDT6206.CLT.SBY.201114.0112.0035.TFM,2020-11-15 00:00:00,KCLT,65
PDT6206.CLT.SBY.201114.0112.0035.TFM,2020-11-15 00:45:00,KCLT,20
RPA3533.CLT.EWR.201114.1302.0085.TFM,2020-11-15 12:00:00,KCLT,55
RPA4515.CLT.HHH.201114.0112.0039.TFM,2020-11-15 00:00:00,KCLT,67
RPA4515.CLT.HHH.201114.0112.0039.TFM,2020-11-15 00:45:00,KCLT,22
RPA4531.CLT.DTW.201114.0112.0034.TFM,2020-11-15 00:00:00,KCLT,70
RPA4531.CLT.DTW.201114.0112.0034.TFM,2020-11-15 00:45:00,KCLT,25
RPA4546.CLT.CMH.201114.0107.0039.TFM,2020-11-15 00:00:00,KCLT,65
RPA4546.CLT.CMH.201114.0107.0039.TFM,2020-11-15 00:45:00,KCLT,20
RPA4636.CLT.IND.201114.0122.0012.TFM,2020-11-15 00:00:00,KCLT,74
RPA4636.CLT.IND.201114.0122.0012.TFM,2020-11-15 00:45:00,KCLT,29
RPA4638.CLT.ALB.201114.0132.0026.TFM,2020-11-15 00:45:00,KCLT,33
RPA4665.CLT.BUF.201114.0142.0055.TFM,2020-11-15 00:45:00,KCLT,51
RPA4665.CLT.BUF.201114.0142.0055.TFM,2020-11-15 01:30:00,KCLT,6
RPA4709.CLT.ATW.201114.0112.0044.TFM,2020-11-15 00:00:00,KCLT,68
RPA4709.CLT.ATW.201114.0112.0044.TFM,2020-11-15 00:45:00,KCLT,23
RPA4839.CLT.CLE.201114.0142.0041.TFM,2020-11-15 00:45:00,KCLT,61
RPA4839.CLT.CLE.201114.0142.0041.TFM,2020-11-15 01:30:00,KCLT,16
RPA4863.CLT.SDF.201114.0132.0043.TFM,2020-11-15 00:45:00,KCLT,45
RPA4873.CLT.SYR.201114.0117.0029.TFM,2020-11-15 00:00:00,KCLT,71
RPA4873.CLT.SYR.201114.0117.0029.TFM,2020-11-15 00:45:00,KCLT,26
RPA5652.CLT.LGA.201114.1157.0104.TFM,2020-11-15 11:15:00,KCLT,42
SKW5604.CLT.DEN.201114.1327.0057.TFM,2020-11-15 12:00:00,KCLT,125
SWA375.CLT.MDW.201114.1202.0029.TFM,2020-11-15 11:15:00,KCLT,55
SWA375.CLT.MDW.201114.1202.0029.TFM,2020-11-15 12:00:00,KCLT,10
UAL203.CLT.IAH.201114.1158.0071.TFM,2020-11-15 11:15:00,KCLT,44
