gufi,timestamp,airport,minutes_until_pushback
ASA7095.SEA.ANC.201114.0752.0002.TFM,2020-11-15 06:45:00,KSEA,210
ASA7095.SEA.ANC.201114.0752.0002.TFM,2020-11-15 07:30:00,KSEA,165
ASA7095.SEA.ANC.201114.0752.0002.TFM,2020-11-15 08:15:00,KSEA,120
ASA7095.SEA.ANC.201114.0752.0002.TFM,2020-11-15 09:00:00,KSEA,75
ASA7095.SEA.ANC.201114.0752.0002.TFM,2020-11-15 09:45:00,KSEA,30
ASA71.SEA.JNU.201114.0003.0058.TFM,2020-11-15 00:00:00,KSEA,5
ASA744.SEA.SAN.201114.0332.0014.TFM,2020-11-15 02:15:00,KSEA,80
ASA744.SEA.SAN.201114.0332.0014.TFM,2020-11-15 03:00:00,KSEA,35
ASA805.SEA.OGG.201114.0132.0056.TFM,2020-11-15 00:45:00,KSEA,50
ASA805.SEA.OGG.201114.0132.0056.TFM,2020-11-15 01:30:00,KSEA,5
ASA807.SEA.KOA.201114.0117.0043.TFM,2020-11-15 00:00:00,KSEA,80
ASA807.SEA.KOA.201114.0117.0043.TFM,2020-11-15 00:45:00,KSEA,35
ASA839.SEA.LIH.201114.0128.0018.TFM,2020-11-15 00:45:00,KSEA,45
ASA938.SEA.PHX.201114.0137.0044.TFM,2020-11-15 00:45:00,KSEA,55
ASA938.SEA.PHX.201114.0137.0044.TFM,2020-11-15 01:30:00,KSEA,10
ASA944.SEA.PHX.201114.0347.0014.TFM,2020-11-15 03:00:00,KSEA,50
ASA944.SEA.PHX.201114.0347.0014.TFM,2020-11-15 03:45:00,KSEA,5
ASA9720.SEA.PUW.201114.0202.0054.TFM,2020-11-15 00:45:00,KSEA,75
ASA9720.SEA.PUW.201114.0202.0054.TFM,2020-11-15 01:30:00,KSEA,30
ASA9724.SEA.BFI.201114.0632.0018.TFM,2020-11-15 05:15:00,KSEA,75
ASA9724.SEA.BFI.201114.0632.0018.TFM,2020-11-15 06:00:00,KSEA,30
DAL1076.SEA.SAN.201114.0317.0028.TFM,2020-11-15 02:15:00,KSEA,65
DAL1076.SEA.SAN.201114.0317.0028.TFM,2020-11-15 03:00:00,KSEA,20
DAL1104.SEA.AUS.201114.0137.0038.TFM,2020-11-15 00:45:00,KSEA,82
DAL1104.SEA.AUS.201114.0137.0038.TFM,2020-11-15 01:30:00,KSEA,37
DAL1118.SEA.SLC.201114.0252.0064.TFM,2020-11-15 01:30:00,KSEA,72
DAL1118.SEA.SLC.201114.0252.0064.TFM,2020-11-15 02:15:00,KSEA,27
DAL1128.SEA.SLC.201114.0013.0006.TFM,2020-11-15 00:00:00,KSEA,3
DAL1189.SEA.DEN.201114.0347.0012.TFM,2020-11-15 03:00:00,KSEA,41
DAL1197.SEA.LAS.201114.0317.0027.TFM,2020-11-15 02:15:00,KSEA,59
DAL1197.SEA.LAS.201114.0317.0027.TFM,2020-11-15 03:00:00,KSEA,14
DAL1217.SEA.LIH.201114.0112.0056.TFM,2020-11-15 00:00:00,KSEA,72
DAL1217.SEA.LIH.201114.0112.0056.TFM,2020-11-15 00:45:00,KSEA,27
DAL322.SEA.LAX.201114.0158.0003.TFM,2020-11-15 00:45:00,KSEA,64
DAL322.SEA.LAX.201114.0158.0003.TFM,2020-11-15 01:30:00,KSEA,19
DAL332.SEA.BOS.201114.0542.0014.TFM,2020-11-15 04:30:00,KSEA,91
DAL332.SEA.BOS.201114.0542.0014.TFM,2020-11-15 05:15:00,KSEA,46
DAL332.SEA.BOS.201114.0542.0014.TFM,2020-11-15 06:00:00,KSEA,1
DAL353.SEA.ATL.201113.2332.0023.TFM,2020-11-15 00:00:00,KSEA,80
DAL353.SEA.ATL.201113.2332.0023.TFM,2020-11-15 00:45:00,KSEA,35
DAL362.SEA.ATL.201114.0607.0005.TFM,2020-11-15 05:15:00,KSEA,54
DAL362.SEA.ATL.201114.0607.0005.TFM,2020-11-15 06:00:00,KSEA,9
DAL396.SEA.LAX.201114.0317.0010.TFM,2020-11-15 02:15:00,KSEA,63
DAL396.SEA.LAX.201114.0317.0010.TFM,2020-11-15 03:00:00,KSEA,18
DAL652.SEA.ANC.201114.0507.0006.TFM,2020-11-15 03:45:00,KSEA,79
DAL652.SEA.ANC.201114.0507.0006.TFM,2020-11-15 04:30:00,KSEA,34
DAL654.SEA.ANC.201114.0043.0014.TFM,2020-11-15 00:00:00,KSEA,37
DAL659.SEA.FAI.201114.0457.0014.TFM,2020-11-15 03:45:00,KSEA,86
DAL659.SEA.FAI.201114.0457.0014.TFM,2020-11-15 04:30:00,KSEA,41
DAL821.SEA.DTW.201114.0622.0007.TFM,2020-11-15 05:15:00,KSEA,57
DAL821.SEA.DTW.201114.0622.0007.TFM,2020-11-15 06:00:00,KSEA,12
DAL898.SEA.ORD.201114.0132.0014.TFM,2020-11-15 00:45:00,KSEA,43
DAL970.SEA.MSP.201114.0842.0012.TFM,2020-11-15 07:30:00,KSEA,130
DAL970.SEA.MSP.201114.0842.0012.TFM,2020-11-15 08:15:00,KSEA,85
DAL970.SEA.MSP.201114.0842.0012.TFM,2020-11-15 09:00:00,KSEA,40
FDX3034.SEA.LAX.201114.0443.0004.TFM,2020-11-15 02:15:00,KSEA,68
FDX3034.SEA.LAX.201114.0443.0004.TFM,2020-11-15 03:00:00,KSEA,23
FDX492.SEA.MEM.201114.1343.0018.TFM,2020-11-15 11:15:00,KSEA,82
FDX492.SEA.MEM.201114.1343.0018.TFM,2020-11-15 12:00:00,KSEA,37
QXE2004.SEA.YKM.201114.0707.0009.TFM,2020-11-15 06:00:00,KSEA,70
QXE2004.SEA.YKM.201114.0707.0009.TFM,2020-11-15 06:45:00,KSEA,25
QXE2069.SEA.BOI.201114.0327.0037.TFM,2020-11-15 02:15:00,KSEA,75
QXE2069.SEA.BOI.201114.0327.0037.TFM,2020-11-15 03:00:00,KSEA,30
QXE2072.SEA.FCA.201114.0042.0043.TFM,2020-11-15 00:00:00,KSEA,45
QXE2083.SEA.RNO.201114.0018.0016.TFM,2020-11-15 00:00:00,KSEA,20
QXE2086.SEA.ALW.201114.0522.0010.TFM,2020-11-15 04:30:00,KSEA,55
QXE2086.SEA.ALW.201114.0522.0010.TFM,2020-11-15 05:15:00,KSEA,10
QXE2090.SEA.GEG.201114.0342.0011.TFM,2020-11-15 02:15:00,KSEA,91
QXE2090.SEA.GEG.201114.0342.0011.TFM,2020-11-15 03:00:00,KSEA,46
QXE2090.SEA.GEG.201114.0342.0011.TFM,2020-11-15 03:45:00,KSEA,1
QXE2100.SEA.PSC.201114.0532.0011.TFM,2020-11-15 04:30:00,KSEA,65
QXE2100.SEA.PSC.201114.0532.0011.TFM,2020-11-15 05:15:00,KSEA,20
QXE2118.SEA.PDX.201114.0442.0009.TFM,2020-11-15 03:45:00,KSEA,60
QXE2118.SEA.PDX.201114.0442.0009.TFM,2020-11-15 04:30:00,KSEA,15
QXE2134.SEA.EAT.201114.0707.0011.TFM,2020-11-15 06:00:00,KSEA,70
QXE2134.SEA.EAT.201114.0707.0011.TFM,2020-11-15 06:45:00,KSEA,25
QXE2166.SEA.PDX.201114.0142.0048.TFM,2020-11-15 00:45:00,KSEA,60
QXE2166.SEA.PDX.201114.0142.0048.TFM,2020-11-15 01:30:00,KSEA,15
QXE2192.SEA.GEG.201114.0227.0053.TFM,2020-11-15 01:30:00,KSEA,60
QXE2192.SEA.GEG.201114.0227.0053.TFM,2020-11-15 02:15:00,KSEA,15
QXE2254.SEA.PDX.201114.0042.0051.TFM,2020-11-15 00:00:00,KSEA,45
QXE2281.SEA.EUG.201114.0537.0011.TFM,2020-11-15 04:30:00,KSEA,70
QXE2281.SEA.EUG.201114.0537.0011.TFM,2020-11-15 05:15:00,KSEA,25
QXE2284.SEA.FCA.201114.0527.0025.TFM,2020-11-15 04:30:00,KSEA,60
QXE2284.SEA.FCA.201114.0527.0025.TFM,2020-11-15 05:15:00,KSEA,15
QXE2297.SEA.RDM.201114.0542.0011.TFM,2020-11-15 04:30:00,KSEA,75
QXE2297.SEA.RDM.201114.0542.0011.TFM,2020-11-15 05:15:00,KSEA,30
QXE2299.SEA.EUG.201114.0018.0003.TFM,2020-11-15 00:00:00,KSEA,20
QXE2315.SEA.RDM.201114.0147.0037.TFM,2020-11-15 00:45:00,KSEA,65
QXE2315.SEA.RDM.201114.0147.0037.TFM,2020-11-15 01:30:00,KSEA,20
QXE2340.SEA.MSO.201114.0522.0006.TFM,2020-11-15 04:30:00,KSEA,55
QXE2340.SEA.MSO.201114.0522.0006.TFM,2020-11-15 05:15:00,KSEA,10
QXE2350.SEA.PDX.201114.0242.0057.TFM,2020-11-15 01:30:00,KSEA,75
QXE2350.SEA.PDX.201114.0242.0057.TFM,2020-11-15 02:15:00,KSEA,30
QXE2351.SEA.RNO.201114.0517.0018.TFM,2020-11-15 04:30:00,KSEA,50
QXE2351.SEA.RNO.201114.0517.0018.TFM,2020-11-15 05:15:00,KSEA,5
QXE2364.SEA.PUW.201114.0532.0012.TFM,2020-11-15 04:30:00,KSEA,65
QXE2364.SEA.PUW.201114.0532.0012.TFM,2020-11-15 05:15:00,KSEA,20
QXE2374.SEA.GEG.201114.0702.0010.TFM,2020-11-15 06:00:00,KSEA,65
QXE2374.SEA.GEG.201114.0702.0010.TFM,2020-11-15 06:45:00,KSEA,20
QXE2388.SEA.RDM.201114.0012.0037.TFM,2020-11-15 00:00:00,KSEA,15
QXE2390.SEA.PDX.201114.0012.0047.TFM,2020-11-15 00:00:00,KSEA,15
QXE2430.SEA.STS.201114.0157.0042.TFM,2020-11-15 00:45:00,KSEA,75
QXE2430.SEA.STS.201114.0157.0042.TFM,2020-11-15 01:30:00,KSEA,30
QXE2461.SEA.MFR.201114.0527.0023.TFM,2020-11-15 04:30:00,KSEA,60
QXE2461.SEA.MFR.201114.0527.0023.TFM,2020-11-15 05:15:00,KSEA,15
QXE2468.SEA.GEG.201114.0132.0041.TFM,2020-11-15 00:45:00,KSEA,50
QXE2468.SEA.GEG.201114.0132.0041.TFM,2020-11-15 01:30:00,KSEA,5
QXE2478.SEA.BZN.201114.0018.0001.TFM,2020-11-15 00:00:00,KSEA,20
QXE2482.SEA.BZN.201114.0517.0010.TFM,2020-11-15 04:30:00,KSEA,50
QXE2482.SEA.BZN.201114.0517.0010.TFM,2020-11-15 05:15:00,KSEA,5
QXE2486.SEA.PSC.201114.0117.0031.TFM,2020-11-15 00:00:00,KSEA,80
QXE2486.SEA.PSC.201114.0117.0031.TFM,2020-11-15 00:45:00,KSEA,35
QXE2496.SEA.SJC.201114.0012.0040.TFM,2020-11-15 00:00:00,KSEA,15
QXE2500.SEA.OAK.201114.0147.0030.TFM,2020-11-15 00:45:00,KSEA,65
QXE2500.SEA.OAK.201114.0147.0030.TFM,2020-11-15 01:30:00,KSEA,20
QXE2503.SEA.MFR.201114.0007.0029.TFM,2020-11-15 00:00:00,KSEA,10
QXE2518.SEA.BIL.201114.0327.0047.TFM,2020-11-15 02:15:00,KSEA,75
QXE2518.SEA.BIL.201114.0327.0047.TFM,2020-11-15 03:00:00,KSEA,30
QXE2532.SEA.BLI.201114.0707.0008.TFM,2020-11-15 06:00:00,KSEA,70
QXE2532.SEA.BLI.201114.0707.0008.TFM,2020-11-15 06:45:00,KSEA,25
QXE2582.SEA.SMF.201114.0122.0019.TFM,2020-11-15 00:00:00,KSEA,85
QXE2582.SEA.SMF.201114.0122.0019.TFM,2020-11-15 00:45:00,KSEA,40
QXE2587.SEA.EUG.201114.0307.0025.TFM,2020-11-15 02:15:00,KSEA,55
QXE2587.SEA.EUG.201114.0307.0025.TFM,2020-11-15 03:00:00,KSEA,10
QXE2591.SEA.BOI.201114.0117.0039.TFM,2020-11-15 00:00:00,KSEA,80
QXE2591.SEA.BOI.201114.0117.0039.TFM,2020-11-15 00:45:00,KSEA,35
QXE2594.SEA.MSO.201114.0023.0005.TFM,2020-11-15 00:00:00,KSEA,25
SKW120W.SEA.BOI.201114.0257.0022.TFM,2020-11-15 01:30:00,KSEA,84
SKW120W.SEA.BOI.201114.0257.0022.TFM,2020-11-15 02:15:00,KSEA,39
SKW3304.SEA.YVR.201114.0532.0013.TFM,2020-11-15 04:30:00,KSEA,59
SKW3304.SEA.YVR.201114.0532.0013.TFM,2020-11-15 05:15:00,KSEA,14
SKW3324.SEA.TUS.201114.0127.0032.TFM,2020-11-15 00:00:00,KSEA,86
SKW3324.SEA.TUS.201114.0127.0032.TFM,2020-11-15 00:45:00,KSEA,41
SKW3352.SEA.SLC.201114.0142.0064.TFM,2020-11-15 00:45:00,KSEA,70
SKW3352.SEA.SLC.201114.0142.0064.TFM,2020-11-15 01:30:00,KSEA,25
SKW3402.SEA.SMF.201114.0347.0017.TFM,2020-11-15 03:00:00,KSEA,49
SKW3402.SEA.SMF.201114.0347.0017.TFM,2020-11-15 03:45:00,KSEA,4
SKW3490.SEA.FAT.201114.0122.0017.TFM,2020-11-15 00:00:00,KSEA,79
SKW3490.SEA.FAT.201114.0122.0017.TFM,2020-11-15 00:45:00,KSEA,34
SKW3502.SEA.SJC.201114.0307.0023.TFM,2020-11-15 02:15:00,KSEA,51
SKW3502.SEA.SJC.201114.0307.0023.TFM,2020-11-15 03:00:00,KSEA,6
SKW3509.SEA.SMF.201114.0322.0010.TFM,2020-11-15 02:15:00,KSEA,89
SKW3509.SEA.SMF.201114.0322.0010.TFM,2020-11-15 03:00:00,KSEA,44
SKW3547.SEA.PSC.201114.0317.0025.TFM,2020-11-15 02:15:00,KSEA,55
SKW3547.SEA.PSC.201114.0317.0025.TFM,2020-11-15 03:00:00,KSEA,10
SKW3584.SEA.EUG.201114.0322.0009.TFM,2020-11-15 02:15:00,KSEA,67
SKW3584.SEA.EUG.201114.0322.0009.TFM,2020-11-15 03:00:00,KSEA,22
SKW3597.SEA.SFO.201114.0507.0016.TFM,2020-11-15 03:45:00,KSEA,81
SKW3597.SEA.SFO.201114.0507.0016.TFM,2020-11-15 04:30:00,KSEA,36
SKW3641.SEA.GEG.201114.0257.0049.TFM,2020-11-15 01:30:00,KSEA,81
SKW3641.SEA.GEG.201114.0257.0049.TFM,2020-11-15 02:15:00,KSEA,36
SKW3702.SEA.YVR.201114.0252.0046.TFM,2020-11-15 01:30:00,KSEA,85
SKW3702.SEA.YVR.201114.0252.0046.TFM,2020-11-15 02:15:00,KSEA,40
SKW3731.SEA.SMF.201113.2312.0097.TFM,2020-11-15 00:00:00,KSEA,39
SKW3816.SEA.PDX.201114.0532.0008.TFM,2020-11-15 04:30:00,KSEA,55
SKW3816.SEA.PDX.201114.0532.0008.TFM,2020-11-15 05:15:00,KSEA,10
SKW3835.SEA.GEG.201114.0522.0005.TFM,2020-11-15 04:30:00,KSEA,54
SKW3835.SEA.GEG.201114.0522.0005.TFM,2020-11-15 05:15:00,KSEA,9
SKW4089.SEA.BOI.201114.0517.0019.TFM,2020-11-15 04:30:00,KSEA,44
SKW4116.SEA.MFR.201114.0317.0023.TFM,2020-11-15 02:15:00,KSEA,60
SKW4116.SEA.MFR.201114.0317.0023.TFM,2020-11-15 03:00:00,KSEA,15
SKW4444.SEA.RDM.201114.0322.0013.TFM,2020-11-15 02:15:00,KSEA,67
SKW4444.SEA.RDM.201114.0322.0013.TFM,2020-11-15 03:00:00,KSEA,22
UAL214.SEA.SFO.201114.0242.0045.TFM,2020-11-15 01:30:00,KSEA,63
UAL214.SEA.SFO.201114.0242.0045.TFM,2020-11-15 02:15:00,KSEA,18
UAL2436.SEA.DEN.201114.1312.0085.TFM,2020-11-15 12:00:00,KSEA,65
